,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
292380,553672,2014-01-24T05:59:07.056,291,,,,-13173.493088422792,7057.122845832394,16348.052317649863,test,2014-01-24 05:59:07.056,1641.7810440559967,4287.90105797214,13970.481786104398
292381,553673,2014-01-24T06:12:53.021,291,,,,-11689.465824254734,9035.559311777351,17291.631075794234,test,2014-01-24 06:12:53.021,1116.7584086437712,6257.265116143435,16777.162812103965
292382,553674,2014-01-24T06:26:38.986,291,,,,-9934.695625881515,10805.551367837914,17835.125896482572,test,2014-01-24 06:26:38.986,1159.5665502288882,8749.79483034687,19128.60194102369
292383,553675,2014-01-24T06:40:24.951,291,,,,-7960.466728624296,12337.306092201994,17984.666572330963,test,2014-01-24 06:40:24.951,1654.94822956172,11423.709250466058,21033.054435918748
292384,553676,2014-01-24T06:54:10.916,291,,,,-5813.271117948305,13600.984586912498,17742.986821464267,test,2014-01-24 06:54:10.916,2571.436416845232,13871.53924762008,22515.05076209641
292385,553677,2014-01-24T07:07:56.881,291,,,,-3538.0935918196556,14564.424468150914,17109.44709115081,test,2014-01-24 07:07:56.881,3880.150868439369,15995.116583335293,23590.131324716516
292386,553678,2014-01-24T07:21:42.846,291,,,,-1181.739883067581,15190.933941031824,16080.161616952226,test,2014-01-24 07:21:42.846,5562.2598858071415,17841.70574083385,24265.71714785186
292387,553679,2014-01-24T07:35:28.811,291,,,,1203.1639607999502,15436.800765388181,14648.313683431235,test,2014-01-24 07:35:28.811,7565.9906619230605,19445.52843078574,24550.149293122897
292388,553680,2014-01-24T07:49:14.776,291,,,,3552.5999663964567,15248.170392934297,12804.946490202688,test,2014-01-24 07:49:14.776,9775.801202965298,20796.293158855937,24440.532230984496
292389,553681,2014-01-24T08:03:00.741,291,,,,5782.461106988302,14556.936528663618,10540.965659985704,test,2014-01-24 08:03:00.741,12067.955860318121,21866.102479909376,23948.691235396705
292390,553682,2014-01-24T08:16:46.706,291,,,,7773.778402381222,13275.455279092948,7852.242152420391,test,2014-01-24 08:16:46.706,14344.129835278536,22615.461370238747,23052.764748738406
292391,553683,2014-01-24T08:30:32.671,291,,,,9346.031010072544,11291.05546574158,4752.906512849409,test,2014-01-24 08:30:32.671,16530.535615246445,22996.70869389108,21768.938991505584
292392,553684,2014-01-24T08:44:18.636,291,,,,10207.568675602142,8467.099293786088,1311.340977281162,test,2014-01-24 08:44:18.636,18679.841465505615,22975.350965042646,20068.30780482414
292393,553685,2014-01-24T08:58:04.601,291,,,,9871.333425012299,4683.626319650735,-2249.6578134487304,test,2014-01-24 08:58:04.601,20947.59033334824,22472.768158336414,17995.268155823745
292394,553686,2014-01-24T09:11:50.567,291,,,,7600.188870026531,50.60066832176425,-5300.347014691838,test,2014-01-24 09:11:50.567,23248.982769036957,21395.369950930395,15347.895863191306
292395,553687,2014-01-24T09:25:36.532,291,,,,2904.2096868918616,-4480.790956816516,-6540.8222319984425,test,2014-01-24 09:25:36.532,25240.78525005855,19730.39105146359,12621.131096398229
292396,553688,2014-01-24T09:39:22.497,291,,,,-2997.9371292734263,-7150.342614572906,-5062.763992300303,test,2014-01-24 09:39:22.497,26673.910951672202,17172.29870293291,9168.58310196663
292397,553689,2014-01-24T09:53:08.462,291,,,,-8047.720633924891,-7488.611518650786,-1845.0320978840664,test,2014-01-24 09:53:08.462,26858.257066406833,13828.585203198143,4963.434617836884
292398,553690,2014-01-24T10:06:54.427,291,,,,-11578.206013941068,-6328.938039727346,1806.0610959463947,test,2014-01-24 10:06:54.427,24810.151747841344,9274.028580109414,1766.4068760006262
292399,553691,2014-01-24T10:20:40.392,291,,,,-13778.048163266922,-4411.8186876929085,5280.025265573161,test,2014-01-24 10:20:40.392,20515.00710705652,4361.4415709275345,658.4662506246801
292400,553692,2014-01-24T10:34:26.357,291,,,,-14945.65803127475,-2151.194425316645,8371.46654868055,test,2014-01-24 10:34:26.357,15079.53882975269,1118.4245191873276,1338.89119985266
292401,553693,2014-01-24T10:48:12.322,291,,,,-15318.047024091582,230.53587992002412,11024.026241214617,test,2014-01-24 10:48:12.322,9862.87707864343,256.855898173702,3562.300242128452
292402,553694,2014-01-24T11:01:58.287,291,,,,-15067.155545658672,2606.778667937852,13231.699176971122,test,2014-01-24 11:01:58.287,5769.049319503671,807.360679843691,6798.316106041052
292403,553695,2014-01-24T11:15:44.252,291,,,,-14318.308817805895,4899.384105849837,15004.291061049786,test,2014-01-24 11:15:44.252,3111.884507101424,2213.917615921304,10339.771933479735
292404,553696,2014-01-24T11:29:30.217,291,,,,-13165.611097402805,7055.531332263177,16355.057454724467,test,2014-01-24 11:29:30.217,1729.8128330235834,4046.079341705595,13687.42295754364
292405,553697,2014-01-24T11:43:16.182,291,,,,-11682.486417153808,9035.82169071878,17296.175280873755,test,2014-01-24 11:43:16.182,1211.4602902164243,6213.882965277483,16602.14517346312
292406,553698,2014-01-24T11:57:02.147,291,,,,-9928.77976357832,10807.661424960035,17837.102071369834,test,2014-01-24 11:57:02.147,1219.7596032805602,8694.709772174429,19025.314070099386
292407,553699,2014-01-24T12:10:48.112,291,,,,-7955.744302756219,12341.216619829895,17984.029239685493,test,2014-01-24 12:10:48.112,1628.1152288644332,11279.900978956732,20967.424168042508
292408,553700,2014-01-24T12:24:34.078,291,,,,-5809.844292806327,13606.609206382587,17739.74810373811,test,2014-01-24 12:24:34.078,2450.9231482350024,13721.33878701262,22472.974947115286
292409,553701,2014-01-24T12:38:20.043,291,,,,-3536.037153919547,14571.637296666206,17103.676841165852,test,2014-01-24 12:38:20.043,3736.4046971637536,15892.0340540997,23555.212831475128
292410,553702,2014-01-24T12:52:06.008,291,,,,-1181.10059985917,15199.565758784842,16071.991750811345,test,2014-01-24 12:52:06.008,5465.823866020678,17768.45389696798,24246.63917792147
292411,553703,2014-01-24T13:05:51.973,291,,,,1202.3708723647846,15446.632241882957,14637.947439295916,test,2014-01-24 13:05:51.973,7530.289158126292,19392.368018047917,24533.25050522618
292412,553704,2014-01-24T13:19:37.938,291,,,,3550.397694496537,15258.920871534669,12792.674275740445,test,2014-01-24 13:19:37.938,9786.808414528557,20758.81596370359,24465.65584015053
292413,553705,2014-01-24T13:33:23.903,291,,,,5778.922696558035,14568.246605063538,10527.191403107128,test,2014-01-24 13:33:23.903,12054.324705150319,21816.542639825817,23933.30680227218
292414,553706,2014-01-24T13:47:09.868,291,,,,7769.048089071259,13286.85953086544,7837.524666402053,test,2014-01-24 13:47:09.868,14185.44985922586,22620.34823807959,23104.751388517634
292415,553707,2014-01-24T14:00:55.833,291,,,,9340.3602980816,11301.940560725325,4738.028435781346,test,2014-01-24 14:00:55.833,16266.843703102553,22985.940425842407,21859.543687563102
292416,553708,2014-01-24T14:14:41.798,291,,,,10201.382698095173,8476.64164293853,1297.4199474276131,test,2014-01-24 14:14:41.798,18450.49971958066,22992.054773831846,20043.99462956651
292417,553709,2014-01-24T14:28:27.763,291,,,,9865.34901619403,4690.719787604782,-2261.008585808299,test,2014-01-24 14:28:27.763,20754.327830933424,22544.727262437456,18020.627892138167
292418,553710,2014-01-24T14:42:13.728,291,,,,7595.572553743947,53.893841642927114,-5306.941092321325,test,2014-01-24 14:42:13.728,23137.774256541466,21455.470843180246,15778.385095680178
292419,553711,2014-01-24T14:55:59.693,291,,,,2902.4450425984264,-4482.279864719838,-6540.636510732185,test,2014-01-24 14:55:59.693,25398.786639640137,19771.717134972423,12723.975198716187
292420,553712,2014-01-24T15:09:45.658,291,,,,-2996.1054326435637,-7156.0210013303895,-5055.910788910816,test,2014-01-24 15:09:45.658,26963.392622601234,17469.219121414346,8724.940413515986
