,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
718,718,2014-01-24T06:15:51.357,0,,,,-1341.3864253254415,27973.477558270497,-3997.322213648783,test,2014-01-24 06:15:51.357,14145.40834857587,69435.29288086262,31997.568061645412
719,719,2014-01-24T07:02:34.357,0,,,,-5530.307878957091,22316.892112708687,-13488.66471761059,test,2014-01-24 07:02:34.357,9976.159232853268,68181.89568369654,21645.250653215895
720,720,2014-01-24T07:49:17.358,0,,,,-8811.44720054149,13075.21434255277,-20768.143914642777,test,2014-01-24 07:49:17.358,4947.957020792255,62993.39294613617,9856.96501063761
721,721,2014-01-24T08:36:00.358,0,,,,-10576.557357071186,1582.7563473327316,-24474.013154081666,test,2014-01-24 08:36:00.358,1515.3679851068084,53991.094194923746,2859.6173033377436
722,722,2014-01-24T09:22:43.359,0,,,,-10643.304757571314,-10206.010760526686,-24248.117478089414,test,2014-01-24 09:22:43.359,414.2785721336209,42534.27704192178,951.7725961911417
723,723,2014-01-24T10:09:26.359,0,,,,-9266.076506571939,-20667.818449164864,-20730.219288417426,test,2014-01-24 10:09:26.359,450.0150754903867,30325.845047285202,1301.764488614116
724,724,2014-01-24T10:56:09.360,0,,,,-6882.686538717548,-28945.416686786266,-14959.039048774634,test,2014-01-24 10:56:09.360,1330.0223471270406,20640.205492006167,3572.941160556351
725,725,2014-01-24T11:42:52.360,0,,,,-3907.1042288902795,-34794.158869632374,-7898.516894981029,test,2014-01-24 11:42:52.360,3250.31698663585,9168.116089693714,8171.123085486336
726,726,2014-01-24T12:29:35.361,0,,,,-659.3131706399121,-38296.154926696516,-285.02538906828516,test,2014-01-24 12:29:35.361,6056.924312963416,2994.7938580145174,14731.023120093547
727,727,2014-01-24T13:16:18.361,0,,,,2630.684299039351,-39666.23546608735,7357.140247952574,test,2014-01-24 13:16:18.361,9359.315017099607,1109.3486392428958,22395.948566113446
728,728,2014-01-24T14:03:01.362,0,,,,5799.647933749417,-39155.80847595038,14659.047539918653,test,2014-01-24 14:03:01.362,12785.517368078961,816.0039613052777,30332.97864267457
729,729,2014-01-24T14:49:44.362,0,,,,8729.462713306024,-37013.47521177221,21355.89244558664,test,2014-01-24 14:49:44.362,16081.524984858272,1256.8754602899287,37952.61418834909
730,730,2014-01-24T15:36:27.363,0,,,,11331.27943314986,-33472.716778369235,27249.97843023652,test,2014-01-24 15:36:27.363,19105.294031410504,2572.8773471633453,44905.07900022365
731,731,2014-01-24T16:23:10.363,0,,,,13534.715905673547,-28751.476056269687,32185.765360033038,test,2014-01-24 16:23:10.363,21772.259732857183,5074.548374537472,50987.41938813561
732,732,2014-01-24T17:09:53.364,0,,,,15280.64849685116,-23056.8821156803,36033.375704715734,test,2014-01-24 17:09:53.364,24035.153997673813,8995.952323831292,56075.900085111854
