,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
250297,475777,2014-01-24T05:41:17.114,252,,,,49102.1450542965,-47812.77215871988,-123190.42325488848,test,2014-01-24 05:41:17.114,4124.108530819373,155707.11344600332,224198.1260291821
250298,475778,2014-01-24T13:39:18.215,252,,,,40673.345150004214,375.8594457184959,-89981.49551443588,test,2014-01-24 13:39:18.215,1272.7324347318622,113606.37198348777,229163.1876413767
250299,475779,2014-01-24T21:37:19.317,252,,,,16619.714080518435,42905.59744221982,-23775.733759735565,test,2014-01-24 21:37:19.317,1359.3067776008381,83478.61483018471,209921.16435929073
250300,475780,2014-01-25T05:35:20.419,252,,,,-25268.084575152017,-892.5485187653287,55870.250844174756,test,2014-01-25 05:35:20.419,2676.001356061083,59849.63270288752,175509.64296407322
250301,475781,2014-01-25T13:33:21.520,252,,,,-40913.808569639885,-73842.75575128199,68490.25960195372,test,2014-01-25 13:33:21.520,5523.404077516811,41039.21496704377,159127.87491425552
250302,475782,2014-01-25T21:31:22.622,252,,,,-44691.553881449356,-128782.12715980828,60247.83282770242,test,2014-01-25 21:31:22.622,9625.0052699602,26152.967922274842,148380.63995073191
250303,475783,2014-01-26T05:29:23.724,252,,,,-43774.15625948162,-170822.60700673814,45472.27383910505,test,2014-01-26 05:29:23.724,14252.000193382355,13572.659834933584,136474.657999225
250304,475784,2014-01-26T13:27:24.825,252,,,,-40411.880888505715,-203533.93077245328,28058.270492730247,test,2014-01-26 13:27:24.825,19288.647793963635,2550.763874696718,122203.69956485339
250305,475785,2014-01-26T21:25:25.927,252,,,,-35587.725727755984,-228967.55837322856,9560.606020577212,test,2014-01-26 21:25:25.927,25133.474774578102,1280.2949997106762,106994.26046249362
250306,475786,2014-01-27T05:23:27.028,252,,,,-29824.146092343886,-248393.36720148465,-9242.757088691993,test,2014-01-27 05:23:27.028,31412.3158283022,1502.16034093762,91297.00239991077
250307,475787,2014-01-27T13:21:28.130,252,,,,-23436.52056577019,-262648.7488854536,-27895.938607461485,test,2014-01-27 13:21:28.130,37179.12375390996,3362.956917052115,76188.36550886366
250308,475788,2014-01-27T21:19:29.232,252,,,,-16633.991787292092,-272309.8497773907,-46094.67038451051,test,2014-01-27 21:19:29.232,42691.881653144344,8583.211146522915,62340.47484866063
250309,475789,2014-01-28T05:17:30.333,252,,,,-9566.697554735554,-277782.4648420452,-63610.36362297191,test,2014-01-28 05:17:30.333,49734.066701911055,18424.175086922973,50226.6356670621
250310,475790,2014-01-28T13:15:31.435,252,,,,-2350.926631906623,-279353.50184844807,-80251.27502021301,test,2014-01-28 13:15:31.435,57822.18494639337,32866.57430511383,40419.42757516555
250311,475791,2014-01-28T21:13:32.537,252,,,,4915.801356897478,-277221.39063572034,-95839.73904713722,test,2014-01-28 21:13:32.537,63935.21833415796,51928.37392004944,33065.82857782775
250312,475792,2014-01-29T05:11:33.638,252,,,,12144.47136511561,-271514.30050099647,-110196.45843919617,test,2014-01-29 05:11:33.638,67098.31748082215,75992.31101737758,26002.566543332498
250313,475793,2014-01-29T13:09:34.740,252,,,,19246.456990666058,-262300.66142086085,-123127.26046370812,test,2014-01-29 13:09:34.740,72620.478474166,105492.87330506527,22829.660649361438
250314,475794,2014-01-29T21:07:35.841,252,,,,26125.88756326454,-249594.2898913929,-134409.28556082078,test,2014-01-29 21:07:35.841,80785.8524441386,145429.25786472743,23055.52501107157
250315,475795,2014-01-30T05:05:36.943,252,,,,32671.055381532013,-233355.19068307467,-143773.71978892357,test,2014-01-30 05:05:36.943,84607.19751804647,218416.1487779466,29847.17373943311
250316,475796,2014-01-30T13:03:38.045,252,,,,38743.03670932233,-213486.32070322285,-150881.1473054892,test,2014-01-30 13:03:38.045,76820.1820055454,288888.0765419645,55176.11651401778
250317,475797,2014-01-30T21:01:39.146,252,,,,44158.45435599473,-189826.05691712946,-155282.78220947617,test,2014-01-30 21:01:39.146,54861.61702032524,305673.851712516,99616.49025671538
250318,475798,2014-01-31T04:59:40.248,252,,,,48660.22124111778,-162135.95097294357,-156354.18460503418,test,2014-01-31 04:59:40.248,28192.132059585732,264174.3784376047,151175.77499936824
250319,475799,2014-01-31T12:57:41.350,252,,,,51862.17985534405,-130084.82162156574,-153171.53268824445,test,2014-01-31 12:57:41.350,10621.065083111025,203056.39137474363,201747.0273964552
250320,475800,2014-01-31T20:55:42.451,252,,,,53130.68913580186,-93239.99457638543,-144254.47647936764,test,2014-01-31 20:55:42.451,3564.2834842076572,147291.9195584717,235392.03375610514
