,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
124496,236189,2014-01-24T05:47:15.315,130,,,,-51980.03606231459,25176.959715687128,-1678.1556681636505,test,2014-01-24 05:47:15.315,8552.877490842187,68684.20104286243,796.2537615929803
124497,236190,2014-01-24T06:54:51.952,130,,,,-45648.913149440654,32028.01956849158,-1339.3356580140764,test,2014-01-24 06:54:51.952,14774.713430514174,75556.90490590152,1131.292728728717
124498,236191,2014-01-24T08:02:28.588,130,,,,-37596.454164448616,37662.361709609104,-950.1148683369113,test,2014-01-24 08:02:28.588,22660.66965653413,81187.66453414845,1504.3188541678749
124499,236192,2014-01-24T09:10:05.225,130,,,,-27916.13759837731,41649.755491113065,-519.9525053496238,test,2014-01-24 09:10:05.225,32127.87034636293,85089.8049988107,1921.574031387676
124500,236193,2014-01-24T10:17:41.862,130,,,,-16798.23043664275,43459.7607842192,-63.427855066608636,test,2014-01-24 10:17:41.862,42991.51486956815,86743.17505068617,2395.4325217382043
124501,236194,2014-01-24T11:25:18.499,130,,,,-4618.805417713143,42442.05235069324,396.03309414755546,test,2014-01-24 11:25:18.499,54962.077601452824,85549.0648178503,2906.825621228049
124502,236195,2014-01-24T12:32:55.136,130,,,,7901.152793256276,37849.47249570366,820.2859290064723,test,2014-01-24 12:32:55.136,67606.3435160132,80780.56825004329,3367.249757049497
124503,236196,2014-01-24T13:40:31.773,130,,,,19455.544166496336,29008.301095006347,1149.4393081083622,test,2014-01-24 13:40:31.773,79971.19596761728,71778.18229692095,3689.4157789968363
124504,236197,2014-01-24T14:48:08.410,130,,,,27977.764018349502,15836.288663709636,1302.0588218167545,test,2014-01-24 14:48:08.410,89841.28333141735,58432.77357743907,3800.2107675140446
124505,236198,2014-01-24T15:55:45.047,130,,,,31096.02875639574,-288.4051591687412,1204.640162997353,test,2014-01-24 15:55:45.047,93951.85006364653,42358.40653528176,3640.61126862079
124506,236199,2014-01-24T17:03:21.684,130,,,,27676.389643620136,-16352.094631226533,853.9525888408513,test,2014-01-24 17:03:21.684,90427.72359758138,25801.38412690027,3237.7975814558745
