,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
165750,314865,2014-01-24T04:50:33.422,168,,,,23750.73293141233,22478.403215748174,91439.41512489543,test,2014-01-24 04:50:33.422,73893.47907850092,41328.737911429234,114948.28168244635
165751,314866,2014-01-24T07:06:22.339,168,,,,17367.50792588251,31400.071883254663,97847.44869951953,test,2014-01-24 07:06:22.339,64982.09471971307,50214.93209269742,122132.79300003716
165752,314867,2014-01-24T09:22:11.255,168,,,,10571.565450909333,39590.243413170174,101958.77152476694,test,2014-01-24 09:22:11.255,60894.85800101122,58673.92101932874,126716.80483436174
165753,314868,2014-01-24T11:38:00.171,168,,,,3561.1674213712795,46991.90448018121,104029.99611662985,test,2014-01-24 11:38:00.171,58742.48465736309,66466.84919574445,129129.80133944303
165754,314869,2014-01-24T13:53:49.088,168,,,,-3514.356339126626,53559.109835481286,104248.2168526382,test,2014-01-24 13:53:49.088,52618.25852982175,73444.03907651626,129653.30295785124
165755,314870,2014-01-24T16:09:38.004,168,,,,-10532.948971736849,59247.016817446696,102751.30898360006,test,2014-01-24 16:09:38.004,41598.82350415963,79519.56771993129,128455.91572535549
165756,314871,2014-01-24T18:25:26.920,168,,,,-17386.41262187968,64005.826129904075,99640.73912164649,test,2014-01-24 18:25:26.920,31794.90948227277,84634.68675999065,125655.17237956646
165757,314872,2014-01-24T20:41:15.837,168,,,,-23970.86801765973,67776.10012066683,94989.91249063837,test,2014-01-24 20:41:15.837,26171.700018962758,88740.60598783035,121308.10968633018
165758,314873,2014-01-24T22:57:04.753,168,,,,-30178.678230124315,70484.10050769657,88849.79935533102,test,2014-01-24 22:57:04.753,23495.829207636558,91765.08347872882,115491.05433308044
165759,314874,2014-01-25T01:12:53.669,168,,,,-35890.129993216135,72036.12442272059,81252.95414271246,test,2014-01-25 01:12:53.669,19046.421564673823,93645.85625842332,108157.43043278808
165760,314875,2014-01-25T03:28:42.586,168,,,,-40963.1426139639,72310.69315383604,72216.82950712036,test,2014-01-25 03:28:42.586,11075.876299946734,94221.64463241833,99477.1363645026
