,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
508816,967288,2014-01-24T05:43:18.985,475,,,,37616.02957648706,28881.37950710793,-16713.866742754162,test,2014-01-24 05:43:18.985,76737.3266919424,126470.76339570407,39233.89232939791
508817,967289,2014-01-24T08:01:35.675,475,,,,53069.21836744343,14917.114666020256,-29499.255288924232,test,2014-01-24 08:01:35.675,92439.22786401874,108815.9905634641,25958.152731172075
508818,967290,2014-01-24T10:19:52.365,475,,,,62514.7250658795,-944.5483171120771,-38992.20314921188,test,2014-01-24 10:19:52.365,101937.97082600764,97961.4543771372,16232.41306090392
508819,967291,2014-01-24T12:38:09.055,475,,,,67624.66203672887,-16820.8963093619,-45798.61173620656,test,2014-01-24 12:38:09.055,107034.96284927991,93764.16215918378,8640.87444588742
508820,967292,2014-01-24T14:56:25.745,475,,,,69505.03419969867,-31932.286968386714,-50426.03868829648,test,2014-01-24 14:56:25.745,109045.95256269272,82361.99512522855,3154.9951744381938
508821,967293,2014-01-24T17:14:42.435,475,,,,68887.59863319082,-45917.56145897533,-53245.79491311316,test,2014-01-24 17:14:42.435,108680.77265616175,60554.817843854034,1087.712573740106
508822,967294,2014-01-24T19:32:59.125,475,,,,66277.29164901862,-58587.879901701584,-54527.974554498185,test,2014-01-24 19:32:59.125,106352.7180276168,44164.41041163738,684.449355780706
508823,967295,2014-01-24T21:51:15.815,475,,,,62039.26788826367,-69828.4392624968,-54472.921300074464,test,2014-01-24 21:51:15.815,102322.8817592892,32364.362318541902,937.169929995628
508824,967296,2014-01-25T00:09:32.505,475,,,,56450.03030099039,-79554.69742129861,-53232.9124439044,test,2014-01-25 00:09:32.505,96759.47279810533,22001.39029509774,1854.7662116481717
508825,967297,2014-01-25T02:27:49.195,475,,,,49728.83467742871,-87690.54468946482,-50926.6369892821,test,2014-01-25 02:27:49.195,90094.1273429472,16718.029569710197,3692.552317065177
508826,967298,2014-01-25T04:46:05.885,475,,,,42058.284199755515,-94155.79651088534,-47649.10422874727,test,2014-01-25 04:46:05.885,82597.27707995352,5171.957124361562,6493.507640701967
508827,967299,2014-01-25T07:04:22.575,475,,,,33599.100179885514,-98857.53197203086,-43478.82081513176,test,2014-01-25 07:04:22.575,73951.49226746851,1459.3373049252054,10148.443768527188
508828,967300,2014-01-25T09:22:39.265,475,,,,24502.138210263667,-101682.54215746485,-38483.51303570392,test,2014-01-25 09:22:39.265,64888.84186782676,634.360577432488,14810.258608770926
508829,967301,2014-01-25T11:40:55.955,475,,,,14919.946574842474,-102489.18370764033,-32725.42812839305,test,2014-01-25 11:40:55.955,56127.24130736663,683.634243031095,20788.448412634207
508830,967302,2014-01-25T13:59:12.645,475,,,,5020.203749168313,-101097.18980017328,-26267.331898602704,test,2014-01-25 13:59:12.645,45666.07110715839,1657.5550124468084,28008.693792388545
508831,967303,2014-01-25T16:17:29.335,475,,,,-4995.674041662581,-97273.80299496422,-19180.86819209155,test,2014-01-25 16:17:29.335,34809.04073285085,4826.841427724641,36027.047188174794
508832,967304,2014-01-25T18:35:46.025,475,,,,-14862.9043331559,-90714.12397957736,-11560.424712090857,test,2014-01-25 18:35:46.025,28134.05345648056,11166.090493031194,43881.1778283976
508833,967305,2014-01-25T20:54:02.716,475,,,,-24200.67794304099,-81013.27514823145,-3549.4003461193574,test,2014-01-25 20:54:02.716,16821.67996712726,19618.674977968953,51286.77857094022
508834,967306,2014-01-25T23:12:19.406,475,,,,-32409.181824310694,-67630.37736578178,4604.21432366014,test,2014-01-25 23:12:19.406,6193.775663216641,30305.567851031698,58688.16916208874
508835,967307,2014-01-26T01:30:36.096,475,,,,-38449.259980176634,-49863.35385206883,12417.032590173647,test,2014-01-26 01:30:36.096,1359.5882309660547,48530.95197346139,68048.03503976343
508836,967308,2014-01-26T03:48:52.786,475,,,,-40338.0487493745,-26969.74821507276,18829.9855082611,test,2014-01-26 03:48:52.786,1806.302862760326,77373.2776050044,75964.1913217099
508837,967309,2014-01-26T06:07:09.476,475,,,,-34113.439936945804,751.2407803935475,21318.713614540062,test,2014-01-26 06:07:09.476,8826.028285382843,106680.80502465661,76014.465828112
