,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
56298,105352,2014-01-24T06:04:03.775,53,,,,14747.360804138503,11665.640834534983,13481.269975143283,test,2014-01-24 06:04:03.775,25352.51544354619,30148.555978009972,21326.15480464171
56299,105353,2014-01-24T06:22:15.646,53,,,,11735.140433814737,14179.082932092402,12207.05687028886,test,2014-01-24 06:22:15.646,22256.006956628204,32575.72059967626,19942.205097065427
56300,105354,2014-01-24T06:40:27.518,53,,,,8208.400862683795,16063.49868168606,10395.17740050963,test,2014-01-24 06:40:27.518,18605.753645078483,34328.99713882005,18023.503643113774
56301,105355,2014-01-24T06:58:39.390,53,,,,4255.12509237472,17097.641407789008,8038.228369541885,test,2014-01-24 06:58:39.390,14725.228354977831,35168.5483358893,15571.485350414312
56302,105356,2014-01-24T07:16:51.261,53,,,,33.522597164514714,17008.889262713405,5160.733516990865,test,2014-01-24 07:16:51.261,10528.353245632215,34818.252185052734,12663.925236391122
56303,105357,2014-01-24T07:35:03.133,53,,,,-4174.276541598554,15480.962196207876,1857.739774299212,test,2014-01-24 07:35:03.133,5766.119535101601,32951.92719432289,9286.162757213688
56304,105358,2014-01-24T07:53:15.004,53,,,,-7888.665676775017,12219.694936340264,-1635.6392486698237,test,2014-01-24 07:53:15.004,2123.4151828779277,29283.46123583592,5041.374131482177
56305,105359,2014-01-24T08:11:26.876,53,,,,-10398.657615722164,7155.100186136143,-4860.3008781558865,test,2014-01-24 08:11:26.876,685.9014538632209,23839.860051130134,1977.3255123434883
56306,105360,2014-01-24T08:29:38.748,53,,,,-10952.817384290916,781.9905314091679,-7159.238641531782,test,2014-01-24 08:29:38.748,907.5235356067178,17317.63905925846,737.3611116353968
56307,105361,2014-01-24T08:47:50.619,53,,,,-9271.788481790576,-5750.651144267354,-7996.713269569754,test,2014-01-24 08:47:50.619,2659.418886094978,10720.76323908108,639.0775876580996
56308,105362,2014-01-24T09:06:02.491,53,,,,-5841.218772750073,-11239.91649696464,-7337.392000796712,test,2014-01-24 09:06:02.491,5969.702676758867,4506.894821443991,1332.8767610746359
56309,105363,2014-01-24T09:24:14.363,53,,,,-1508.4766967708654,-15077.459526744287,-5569.8476187345605,test,2014-01-24 09:24:14.363,10275.839304970106,1549.8331654932165,2881.5052056069426
56310,105364,2014-01-24T09:42:26.234,53,,,,3019.444915640393,-17231.70080290854,-3162.072599620952,test,2014-01-24 09:42:26.234,14856.743878336969,657.9484232282285,5162.9022101947885
56311,105365,2014-01-24T10:00:38.106,53,,,,7308.833370567303,-17931.026999150996,-476.02108823211205,test,2014-01-24 10:00:38.106,19181.835150147323,590.0227093325273,7859.942747941535
56312,105366,2014-01-24T10:18:49.977,53,,,,11129.588684001312,-17454.733329982235,2248.4923491654267,test,2014-01-24 10:18:49.977,22971.371225589915,1027.162496026285,10652.411723700403
56313,105367,2014-01-24T10:37:01.849,53,,,,14369.354432875662,-16055.882824890637,4859.1034020852085,test,2014-01-24 10:37:01.849,26118.15837193186,2114.090593385224,13315.70306274955
56314,105368,2014-01-24T10:55:13.721,53,,,,16977.853189173977,-13945.718552865637,7258.01378857403,test,2014-01-24 10:55:13.721,28600.54375360732,4021.917593422151,15723.311073909636
56315,105369,2014-01-24T11:13:25.592,53,,,,18936.263765441265,-11298.152080003447,9379.954477207759,test,2014-01-24 11:13:25.592,30420.11185930959,6723.4810529312745,17812.083115923382
56316,105370,2014-01-24T11:31:37.464,53,,,,20241.216822378134,-8258.671719628477,11178.686434039246,test,2014-01-24 11:31:37.464,31591.795996214147,9992.975437067824,19549.065210655255
56317,105371,2014-01-24T11:49:49.335,53,,,,20896.60614409094,-4952.9847569753365,12618.860329309091,test,2014-01-24 11:49:49.335,32109.803417201914,13548.1525916479,20911.150139278
56318,105372,2014-01-24T12:08:01.207,53,,,,20909.561446939824,-1494.466599916637,13671.047588416071,test,2014-01-24 12:08:01.207,32005.626076847624,17170.437299068846,21878.2930045085
56319,105373,2014-01-24T12:26:13.079,53,,,,20288.76726268279,2009.3788879737024,14308.655206111467,test,2014-01-24 12:26:13.079,31250.478130218402,20727.310671174924,22428.520625240148
56320,105374,2014-01-24T12:44:24.950,53,,,,19044.318676071045,5450.941151939304,14506.025008816943,test,2014-01-24 12:44:24.950,29885.185235488905,24134.492702296415,22534.662433537367
56321,105375,2014-01-24T13:02:36.822,53,,,,17188.91650566264,8716.429638792366,14237.410074354091,test,2014-01-24 13:02:36.822,27936.627790508934,27300.10667186221,22166.950470913016
56322,105376,2014-01-24T13:20:48.694,53,,,,14740.703575811294,11679.087810631303,13476.846033089729,test,2014-01-24 13:20:48.694,25236.35693591186,30104.313896567633,21286.2474754666
56323,105377,2014-01-24T13:39:00.565,53,,,,11728.649666128524,14191.067669607664,12199.341671001786,test,2014-01-24 13:39:00.565,22178.85484609843,32423.095854629304,19788.865924543603
56324,105378,2014-01-24T13:57:12.437,53,,,,8202.361179302225,16073.492891414255,10384.514354491212,test,2014-01-24 13:57:12.437,18920.354287631322,34153.41526780622,18152.592782959025
56325,105379,2014-01-24T14:15:24.308,53,,,,4249.854241705371,17105.122923794388,8025.185685865098,test,2014-01-24 14:15:24.308,14887.40046958335,35150.616705918146,15938.611459279911
56326,105380,2014-01-24T14:33:36.180,53,,,,29.36472311523593,17013.38109845731,5146.174896159835,test,2014-01-24 14:33:36.180,9988.027455714522,35041.48625320869,12515.335348717337
56327,105381,2014-01-24T14:51:48.052,53,,,,-4176.974660956357,15482.112364503933,1842.9081627549745,test,2014-01-24 14:51:48.052,5302.535946494123,33245.94116473156,8294.079184230473
56328,105382,2014-01-24T15:09:59.923,53,,,,-7889.618553074785,12217.423914433086,-1649.0703961683407,test,2014-01-24 15:09:59.923,2161.8485396416745,29809.658650578913,4505.132729188139
56329,105383,2014-01-24T15:28:11.795,53,,,,-10397.764978402223,7149.815430926316,-4870.340990123749,test,2014-01-24 15:28:11.795,933.6522764666136,23630.258706464345,2073.0538801150697
56330,105384,2014-01-24T15:46:23.666,53,,,,-10950.310281819611,774.7322938650614,-7164.056659310622,test,2014-01-24 15:46:23.666,1172.6420302632891,15843.536888317625,1026.86520091976
56331,105385,2014-01-24T16:04:35.538,53,,,,-9268.230856729919,-5758.395625961092,-7995.359604005317,test,2014-01-24 16:04:35.538,2824.934662709009,8905.846575785776,923.785231332035
56332,105386,2014-01-24T16:22:47.410,53,,,,-5837.2946918125635,-11246.70667496781,-7330.105041562599,test,2014-01-24 16:22:47.410,5951.236246089885,4289.6908169946055,1553.3179540422145
56333,105387,2014-01-24T16:40:59.281,53,,,,-1504.7750462570334,-15082.265620678218,-5557.682330046451,test,2014-01-24 16:40:59.281,10126.85913098901,1919.7611139840685,2963.9528189223165
56334,105388,2014-01-24T16:59:11.153,53,,,,3022.5048373841937,-17233.952171505523,-3146.3722959267493,test,2014-01-24 16:59:11.153,14686.502909535104,993.6283446609148,5097.743980221061
56335,105389,2014-01-24T17:17:23.025,53,,,,7310.984909264845,-17930.50188683828,-458.10229173564454,test,2014-01-24 17:17:23.025,19066.296316822794,830.7575663996184,7710.677417108032
56336,105390,2014-01-24T17:35:34.896,53,,,,11130.680410052459,-17451.439920246154,2267.458931884347,test,2014-01-24 17:35:34.896,22921.803342559582,1194.9811592407548,10497.01132776027
56337,105391,2014-01-24T17:53:46.768,53,,,,14369.316606966888,-16049.974673780547,4878.11549338136,test,2014-01-24 17:53:46.768,26116.12227976062,2186.1199047548707,13202.449413367412
56338,105392,2014-01-24T18:11:58.639,53,,,,16976.675392979298,-13937.441843391452,7276.227168312458,test,2014-01-24 18:11:58.639,28615.118174237938,3964.0031930603977,15662.82542437842
56339,105393,2014-01-24T18:30:10.511,53,,,,18933.97958773212,-11287.814277443516,9396.66398289928,test,2014-01-24 18:30:10.511,30429.121784140974,6541.389344270512,17791.217749783984
56340,105394,2014-01-24T18:48:22.383,53,,,,20237.89449461333,-8246.622770767433,11193.30863095137,test,2014-01-24 18:48:22.383,31604.719153119335,9753.765104295839,19547.743177451128
56341,105395,2014-01-24T19:06:34.254,53,,,,20892.342298911168,-4939.607214915298,12630.919482492392,test,2014-01-24 19:06:34.254,32096.70397979145,13349.470223848051,20916.746579053215
56342,105396,2014-01-24T19:24:46.126,53,,,,20904.478043752657,-1480.1694584610516,13680.167031948964,test,2014-01-24 19:24:46.126,31985.912805303848,17081.825988597957,21873.716337655307
56343,105397,2014-01-24T19:42:57.998,53,,,,20283.01009841321,2024.1628043436453,14314.553121992087,test,2014-01-24 19:42:57.998,31302.049196117554,20744.051335662032,22474.134941059743
56344,105398,2014-01-24T20:01:09.869,53,,,,19038.057205571786,5465.756856182221,14508.515366329244,test,2014-01-24 20:01:09.869,29859.935862491377,24165.799111867924,22517.535023687808
56345,105399,2014-01-24T20:19:21.741,53,,,,17182.345165638722,8730.799615074868,14236.409060172698,test,2014-01-24 20:19:21.741,27720.158736770903,27226.45430144985,21989.476212942576
56346,105400,2014-01-24T20:37:33.612,53,,,,14734.043719425757,11692.513207803026,13472.3855559472,test,2014-01-24 20:37:33.612,25241.031187452747,29906.242673633344,21175.289391240894
56347,105401,2014-01-24T20:55:45.484,53,,,,11722.15232786928,14203.030667561758,12191.591869451238,test,2014-01-24 20:55:45.484,22489.22487854859,32274.207648805415,20134.38580166704
56348,105402,2014-01-24T21:13:57.356,53,,,,8196.309904579899,16083.463785412068,10373.818552923796,test,2014-01-24 21:13:57.356,19044.223573459338,34159.174862827305,18458.31603259957
56349,105403,2014-01-24T21:32:09.227,53,,,,4244.565370242346,17112.577713705967,8012.111552259353,test,2014-01-24 21:32:09.227,14587.122178773618,35551.82343647382,15675.607965446965
56350,105404,2014-01-24T21:50:21.099,53,,,,25.182586400701126,17017.839814481482,5131.586097810902,test,2014-01-24 21:50:21.099,9568.593507342028,35814.73051364806,11854.68823448971
56351,105405,2014-01-24T22:08:32.970,53,,,,-4179.7013550498295,15483.219505241605,1828.0481858033909,test,2014-01-24 22:08:32.970,5122.788166526725,33807.04395085299,7755.581808827687
56352,105406,2014-01-24T22:26:44.842,53,,,,-7890.59878292657,12215.098063105614,-1662.5254462207874,test,2014-01-24 22:26:44.842,2251.230772631801,28961.91869880823,4352.732086687085
56353,105407,2014-01-24T22:44:56.714,53,,,,-10396.891393090047,7144.466361019534,-4880.396850006465,test,2014-01-24 22:44:56.714,1125.7618799961783,22018.375490325976,2203.603330948189
56354,105408,2014-01-24T23:03:08.585,53,,,,-10947.808992789918,767.4108448121034,-7168.878963386971,test,2014-01-24 23:03:08.585,1375.361679122273,14660.717245245589,1246.324067718434
56355,105409,2014-01-24T23:21:20.457,53,,,,-9264.669114457924,-5766.190030955841,-7994.001218393687,test,2014-01-24 23:21:20.457,2967.8236197220594,8516.077711925349,1143.562385641345
56356,105410,2014-01-24T23:39:32.329,53,,,,-5833.365073017523,-11253.528454387073,-7322.811826823919,test,2014-01-24 23:39:32.329,5969.089442104411,4387.559315580479,1737.018956804355
56357,105411,2014-01-24T23:57:44.200,53,,,,-1501.0715781532788,-15087.08942510581,-5545.515946443942,test,2014-01-24 23:57:44.200,10032.64579904926,2155.550913759148,3063.170557928412
56358,105412,2014-01-25T00:15:56.072,53,,,,3025.561468157809,-17236.21346096079,-3130.679520429633,test,2014-01-25 00:15:56.072,14547.050763750607,1216.1830167901128,5089.209044998549
