,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
371834,706599,2014-01-24T06:34:54.337,350,,,,-40561.96019854459,-9380.733427674031,-57247.205544415534,test,2014-01-24 06:34:54.337,11076.57438980286,22590.252450835575,2799.473987811685
371835,706600,2014-01-24T07:46:31.119,350,,,,-35287.75820296871,-13982.118066385836,-59316.39865259241,test,2014-01-24 07:46:31.119,15489.898472520885,19242.59423384432,1328.8773197975665
371836,706601,2014-01-24T08:58:07.902,350,,,,-29270.043786094287,-18288.26324025245,-60134.28242067352,test,2014-01-24 08:58:07.902,21540.74373806677,14777.459044850311,1076.5503868326048
371837,706602,2014-01-24T10:09:44.685,350,,,,-22606.906078845048,-22189.335275079764,-59622.74204155192,test,2014-01-24 10:09:44.685,30511.942295117587,9717.762797470717,1558.105778102977
371838,706603,2014-01-24T11:21:21.468,350,,,,-15405.038054029952,-25557.576190590684,-57683.285632098035,test,2014-01-24 11:21:21.468,40489.162422480054,4321.633056988001,2975.861641632189
371839,706604,2014-01-24T12:32:58.250,350,,,,-7792.840616592278,-28235.576684585663,-54191.42881200957,test,2014-01-24 12:32:58.250,47614.16022965703,1522.749336753769,5778.576702055423
371840,706605,2014-01-24T13:44:35.033,350,,,,58.15893353305825,-30018.79744289964,-48990.277763800565,test,2014-01-24 13:44:35.033,53104.69857269975,578.9463241136863,10326.744299439766
371841,706606,2014-01-24T14:56:11.816,350,,,,7894.5068783654115,-30627.747402064946,-41885.18222327446,test,2014-01-24 14:56:11.816,58818.226265327714,461.7563174756497,16810.525205488226
371842,706607,2014-01-24T16:07:48.599,350,,,,15304.337471733232,-29662.137261973683,-32647.89676688866,test,2014-01-24 16:07:48.599,64974.11370678107,1077.7941905483217,25642.61776097415
371843,706608,2014-01-24T17:19:25.381,350,,,,21555.88253913969,-26527.833114223882,-21064.175460409493,test,2014-01-24 17:19:25.381,71099.49272707905,3613.8641320043203,37636.04207632864
371844,706609,2014-01-24T18:31:02.164,350,,,,25250.45391939476,-20356.129645461166,-7160.606751890299,test,2014-01-24 18:31:02.164,75775.61979660008,9928.139795893167,52103.89616460689
371845,706610,2014-01-24T19:42:38.947,350,,,,23747.907925068008,-10188.996735137287,7898.78239275354,test,2014-01-24 19:42:38.947,76163.21493510557,20175.75807299065,65490.84574052963
371846,706611,2014-01-24T20:54:15.730,350,,,,13838.365257150082,3284.78665522852,19670.22004075353,test,2014-01-24 20:54:15.730,67925.06772501081,32094.370998496164,74151.3052995232
371847,706612,2014-01-24T22:05:52.513,350,,,,-2544.2710234630845,15226.808110673295,22247.081717367535,test,2014-01-24 22:05:52.513,51342.7534958461,42751.0766763061,77167.84567160577
371848,706613,2014-01-24T23:17:29.295,350,,,,-18531.25060392988,21991.82820282289,16773.74235709618,test,2014-01-24 23:17:29.295,34759.530617958735,50141.62497186979,75421.54208564573
371849,706614,2014-01-25T00:29:06.078,350,,,,-31051.23379415323,24379.502052137403,7731.868422887614,test,2014-01-25 00:29:06.078,21429.486426389176,53802.33183265049,69726.30092743982
371850,706615,2014-01-25T01:40:42.861,350,,,,-40090.12383233467,23958.828895678398,-2300.144869049256,test,2014-01-25 01:40:42.861,12677.956804710235,54499.087592553384,61203.26034598424
371851,706616,2014-01-25T02:52:19.644,350,,,,-46234.903056592266,21779.76769916993,-12213.362432105181,test,2014-01-25 02:52:19.644,4186.3640390394785,53150.96238313779,51305.86787966989
