,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
607538,1154814,2014-01-24T05:33:23.723,560,,,,-10815.165294518383,-63071.2786117272,-15825.594633131728,test,2014-01-24 05:33:23.723,5604.818579231584,32077.699723360583,9790.578264994354
607539,1154815,2014-01-24T07:05:18.019,560,,,,-6876.062090199726,-71478.4471721674,-8917.270912324739,test,2014-01-24 07:05:18.019,11407.916908027963,22451.92450145836,18151.659600096922
607540,1154816,2014-01-24T08:37:12.315,560,,,,-2710.075131060065,-77589.96866186273,-1712.1704584075228,test,2014-01-24 08:37:12.315,14689.061435348236,14055.999156025806,23996.048665924984
607541,1154817,2014-01-24T10:09:06.611,560,,,,1529.58850540847,-81686.98340550953,5543.100080480982,test,2014-01-24 10:09:06.611,16891.4457810051,4824.311246942171,29128.014323561783
607542,1154818,2014-01-24T11:41:00.907,560,,,,5737.334156450117,-83976.48357507013,12679.036837746587,test,2014-01-24 11:41:00.907,19801.368282463285,1663.8953689418656,35022.92342859791
607543,1154819,2014-01-24T13:12:55.202,560,,,,9833.24168925019,-84612.42489619003,19567.2401483462,test,2014-01-24 13:12:55.202,23426.99304009897,867.2464736161236,41549.42063243979
607544,1154820,2014-01-24T14:44:49.498,560,,,,13750.970297410193,-83709.83764046509,26100.656429927923,test,2014-01-24 14:44:49.498,27408.894795289427,915.6721689129816,48281.693647280445
607545,1154821,2014-01-24T16:16:43.794,560,,,,17430.259193401336,-81354.28045589276,32181.35305553152,test,2014-01-24 16:16:43.794,31387.560779905678,1637.797889007728,54835.082795848626
607546,1154822,2014-01-24T17:48:38.090,560,,,,20811.54829327988,-77608.30615743887,37711.737685064676,test,2014-01-24 17:48:38.090,35139.64699449938,3286.3981286941817,60980.521209870625
607547,1154823,2014-01-24T19:20:32.386,560,,,,23831.35143128829,-72516.06696059037,42586.971416388624,test,2014-01-24 19:20:32.386,38569.48887502701,6089.598912554605,66544.55450440192
607548,1154824,2014-01-24T20:52:26.682,560,,,,26417.414513686148,-66106.90266362818,46686.98498621257,test,2014-01-24 20:52:26.682,41652.1210235064,9963.116403715861,71470.46482616827
607549,1154825,2014-01-24T22:24:20.978,560,,,,28482.688638120904,-58398.74286812251,49866.50295601426,test,2014-01-24 22:24:20.978,44272.28677044719,15202.192492704593,75672.59333242368
607550,1154826,2014-01-24T23:56:15.274,560,,,,29916.773345788,-49402.53834604205,51940.86689693076,test,2014-01-24 23:56:15.274,46370.20626035241,22617.55422311451,78843.47624976342
607551,1154827,2014-01-25T01:28:09.570,560,,,,30572.529361616034,-39130.175874886496,52663.89260310335,test,2014-01-25 01:28:09.570,47874.09526032896,33278.8113671623,80916.44766402288
607552,1154828,2014-01-25T03:00:03.866,560,,,,30243.417273403848,-27611.890000808016,51690.53652497738,test,2014-01-25 03:00:03.866,48543.3299056918,45742.72520504392,81804.82172803137
607553,1154829,2014-01-25T04:31:58.162,560,,,,28622.28815244678,-14940.045215831518,48509.45191262831,test,2014-01-25 04:31:58.162,48052.84063907459,58350.58407829597,80519.59793193401
607554,1154830,2014-01-25T06:03:52.458,560,,,,25221.649474233174,-1393.497300845602,42313.9545992697,test,2014-01-25 06:03:52.458,46816.625334907476,73373.87680818634,77702.11766005232
607555,1154831,2014-01-25T07:35:46.754,560,,,,19219.643029183608,12154.453476440625,31758.939766805863,test,2014-01-25 07:35:46.754,43091.430800052076,91903.03264581994,71869.61856219001
607556,1154832,2014-01-25T09:07:41.050,560,,,,9308.4147328047,22701.4422970403,14763.261049563347,test,2014-01-25 09:07:41.050,37141.443973007576,105322.38891651732,60448.8545549584
607557,1154833,2014-01-25T10:39:35.346,560,,,,-4491.318486390919,21022.35906573719,-8298.963242703407,test,2014-01-25 10:39:35.346,25017.37287835005,107011.56155438803,39400.753548686516
607558,1154834,2014-01-25T12:11:29.642,560,,,,-14596.280060883151,2055.919429987185,-24533.953201143468,test,2014-01-25 12:11:29.642,11037.961297802558,97182.9988901834,17253.08145835834
607559,1154835,2014-01-25T13:43:23.938,560,,,,-17605.868115069447,-19661.843118370376,-28777.646990167388,test,2014-01-25 13:43:23.938,2711.731406559635,79675.82918159504,4903.589951207693
607560,1154836,2014-01-25T15:15:18.233,560,,,,-16838.62669436415,-37740.93379476709,-26825.957129451344,test,2014-01-25 15:15:18.233,827.576437727934,61859.61144186163,2136.725019434995
607561,1154837,2014-01-25T16:47:12.529,560,,,,-14281.51009871469,-52021.91193468616,-22014.39835550499,test,2014-01-25 16:47:12.529,2024.9396481779,47970.483847127136,4163.140471480811
607562,1154838,2014-01-25T18:19:06.825,560,,,,-10816.397847974351,-63103.589296302576,-15798.823148319243,test,2014-01-25 18:19:06.825,5587.3741085711035,33648.73267991116,9486.045104459703
607563,1154839,2014-01-25T19:51:01.121,560,,,,-6879.738381885697,-71506.00939698357,-8891.558449302533,test,2014-01-25 19:51:01.121,9902.865013903094,20571.720214320147,16077.653287504443
607564,1154840,2014-01-25T21:22:55.417,560,,,,-2716.303947963221,-77614.26594242953,-1688.6906601464987,test,2014-01-25 21:22:55.417,13519.055485588018,10801.205442563109,22401.270404762556
607565,1154841,2014-01-25T22:54:49.713,560,,,,1520.8883625860233,-81709.30112385211,5563.6265697671815,test,2014-01-25 22:54:49.713,16570.911723452,5023.252731344114,28446.983361403763
607566,1154842,2014-01-26T00:26:44.009,560,,,,5726.359058331666,-83997.94537446173,12696.179574469628,test,2014-01-26 00:26:44.009,19718.317193297848,2430.8363497950136,34626.9864924342
607567,1154843,2014-01-26T01:58:38.305,560,,,,9820.267204221782,-84634.02669659955,19580.773254703992,test,2014-01-26 01:58:38.305,23275.76445324498,1578.0449655437308,41107.41048887125
607568,1154844,2014-01-26T03:30:32.601,560,,,,13736.334432019255,-83732.47311142129,26110.51298489451,test,2014-01-26 03:30:32.601,27117.37051545159,1576.0669458198697,47759.68906798031
607569,1154845,2014-01-26T05:02:26.897,560,,,,17414.356493873325,-81378.75787768117,32187.603013245716,test,2014-01-26 05:02:26.897,31034.73667716843,2127.571965427622,54258.87202438247
607570,1154846,2014-01-26T06:34:21.193,560,,,,20794.830526132257,-77635.35717461832,37714.58067606496,test,2014-01-26 06:34:21.193,34817.758426022934,3237.4442323654584,60393.99540784247
607571,1154847,2014-01-26T08:06:15.489,560,,,,23814.3334342964,-72546.34687717872,42586.741259051014,test,2014-01-26 08:06:15.489,38265.02971109681,5082.402884203689,66092.62349518672
607572,1154848,2014-01-26T09:38:09.785,560,,,,26400.684620802607,-66140.98051938215,46684.16459190286,test,2014-01-26 09:38:09.785,41371.04402867452,8333.363453446442,71081.86875914894
607573,1154849,2014-01-26T11:10:04.081,560,,,,28466.924046052944,-58437.0770089559,49861.750410750334,test,2014-01-26 11:10:04.081,44170.83632716363,13821.53016620035,75347.74909142895
607574,1154850,2014-01-26T12:41:58.377,560,,,,29902.761245374888,-49445.42855926117,51935.054936801935,test,2014-01-26 12:41:58.377,46114.52665663356,21579.920387786042,78592.35826259467
607575,1154851,2014-01-26T14:13:52.672,560,,,,30561.19447986129,-39177.67369458713,52658.16463679481,test,2014-01-26 14:13:52.672,47890.82014654831,31340.675992590866,80995.19300503336
607576,1154852,2014-01-26T15:45:46.968,560,,,,30235.85371094674,-27663.627860447006,51686.38047141294,test,2014-01-26 15:45:46.968,48457.83596602575,44136.531632535094,81423.12882023657
607577,1154853,2014-01-26T17:17:41.264,560,,,,28619.77963117753,-14994.895665372695,48508.7771332978,test,2014-01-26 17:17:41.264,48051.969894537586,60385.11300438147,80630.62070930019
607578,1154854,2014-01-26T18:49:35.560,560,,,,25225.5977474897,-1448.8544682509632,42319.07081338277,test,2014-01-26 18:49:35.560,47079.63209214073,78436.82588092,78960.55930577464
607579,1154855,2014-01-26T20:21:29.856,560,,,,19231.00109950839,12104.185806394657,31771.874175297682,test,2014-01-26 20:21:29.856,44268.326513321466,94662.75139849023,73145.16542708127
607580,1154856,2014-01-26T21:53:24.152,560,,,,9324.634179005794,22666.33763136687,14781.538537190909,test,2014-01-26 21:53:24.152,36265.9060008814,103584.71178692323,58257.781497221935
607581,1154857,2014-01-26T23:25:18.448,560,,,,-4482.684690689582,20999.5008842677,-8290.310292644097,test,2014-01-26 23:25:18.448,23014.390697019266,101908.54640664604,36336.25365817597
607582,1154858,2014-01-27T00:57:12.744,560,,,,-14592.955672976612,2018.324835984544,-24524.135707441845,test,2014-01-27 00:57:12.744,10437.3647726677,92505.26269966422,17006.689288709218
607583,1154859,2014-01-27T02:29:07.040,560,,,,-17599.86546465478,-19704.117984702163,-28754.157800306144,test,2014-01-27 02:29:07.040,3628.6476954329432,78717.25458976625,6737.800167359293
607584,1154860,2014-01-27T04:01:01.336,560,,,,-16831.085384188635,-37779.69233982254,-26793.332702911528,test,2014-01-27 04:01:01.336,1874.4736926960127,63269.86799265534,3963.5209047835415
607585,1154861,2014-01-27T05:32:55.632,560,,,,-14274.115030405037,-52055.50032475351,-21977.524190009117,test,2014-01-27 05:32:55.632,2813.6399159942425,47521.66955138414,5326.531104608951
607586,1154862,2014-01-27T07:04:49.928,560,,,,-10810.16497344388,-63132.456458428125,-15760.990205919505,test,2014-01-27 07:04:49.928,5575.472710482692,32306.771933064123,9419.325815807822
607587,1154863,2014-01-27T08:36:44.224,560,,,,-6875.187511338809,-71531.20343164126,-8854.922599373731,test,2014-01-27 08:36:44.224,9189.53574373302,19455.719161239304,15097.568004977493
607588,1154864,2014-01-27T10:08:38.520,560,,,,-2713.642982926624,-77636.97597430326,-1654.6837296031754,test,2014-01-27 10:08:38.520,12762.172315035636,10579.830934925212,21298.472793068493
607589,1154865,2014-01-27T11:40:32.816,560,,,,1521.6522577607736,-81730.71290172389,5594.051272749897,test,2014-01-27 11:40:32.816,16110.275789708008,5587.4920337803,27596.597685025376
607590,1154866,2014-01-27T13:12:27.112,560,,,,5725.35617742347,-84019.19722143238,12722.406136275735,test,2014-01-27 13:12:27.112,19448.586581550226,3208.753506382846,34015.28535706966
607591,1154867,2014-01-27T14:44:21.408,560,,,,9817.729384979359,-84656.19921823434,19602.442037429468,test,2014-01-27 14:44:21.408,23037.50905994311,2240.8811212048154,40587.21256831137
607592,1154868,2014-01-27T16:16:15.703,560,,,,13732.575432110763,-83756.5899417143,26127.47580389414,test,2014-01-27 16:16:15.703,26885.146770827996,1978.5458078876838,47214.536094425035
607593,1154869,2014-01-27T17:48:09.999,560,,,,17409.762556433234,-81405.78853840487,32199.90173750397,test,2014-01-27 17:48:09.999,30672.14925360809,2197.026637035132,53652.29517856194
