,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
30164,57105,2014-01-24T05:47:54.342,31,,,,-1464.5724594397366,45498.47562188216,-7808.035586979338,test,2014-01-24 05:47:54.342,7698.219226971705,119260.2456046034,67521.36315785053
30165,57106,2014-01-24T08:07:56.326,31,,,,-23427.36462058457,34789.336104999915,9058.337456962216,test,2014-01-24 08:07:56.326,2629.635585062435,93446.11290000509,76845.82284359288
30166,57107,2014-01-24T10:27:58.311,31,,,,-37538.08225910857,12463.9511903021,22880.351750600454,test,2014-01-24 10:27:58.311,2686.7445553222788,69282.58267185159,80880.33109238284
30167,57108,2014-01-24T12:48:00.296,31,,,,-41102.24364378779,-13811.430962964723,30360.34367448743,test,2014-01-24 12:48:00.296,6290.7134300269045,48170.92213909482,80749.9531843444
30168,57109,2014-01-24T15:08:02.280,31,,,,-36852.673743552165,-37845.38214703828,32142.361317451905,test,2014-01-24 15:08:02.280,13613.869368331025,32604.58816335935,77823.01646566589
30169,57110,2014-01-24T17:28:04.265,31,,,,-28106.599773299517,-57518.22337043098,30051.454960371317,test,2014-01-24 17:28:04.265,23691.014320840575,31138.067386922638,73177.34700388562
30170,57111,2014-01-24T19:48:06.250,31,,,,-17050.754982451323,-72651.56067706044,25526.39930374748,test,2014-01-24 19:48:06.250,35100.752208194885,7635.121118235899,67538.5849781956
30171,57112,2014-01-24T22:08:08.234,31,,,,-4976.208202238499,-83621.73937933761,19509.815810787604,test,2014-01-24 22:08:08.234,46821.3371837148,1545.2511930226642,61226.97862813965
30172,57113,2014-01-25T00:28:10.219,31,,,,7340.469892745695,-90889.34577414746,12613.997470109136,test,2014-01-25 00:28:10.219,58321.43244630144,534.2468717292862,54368.652006125376
30173,57114,2014-01-25T02:48:12.204,31,,,,19404.401873620885,-94872.39318176307,5253.232115811577,test,2014-01-25 02:48:12.204,69366.99189311021,695.3427090735033,47242.46480840707
30174,57115,2014-01-25T05:08:14.189,31,,,,30876.21355941997,-95923.295306183,-2275.633525717568,test,2014-01-25 05:08:14.189,79771.34883572177,1888.702018263833,40243.884629300774
30175,57116,2014-01-25T07:28:16.173,31,,,,41502.95383961648,-94334.36005565446,-9745.589838529291,test,2014-01-25 07:28:16.173,89309.23203849191,5150.772003356668,33571.003857103184
30176,57117,2014-01-25T09:48:18.158,31,,,,51078.31883553805,-90349.66122795027,-16970.368950742915,test,2014-01-25 09:48:18.158,97761.66374026539,11361.391647503056,27240.006563112387
30177,57118,2014-01-25T12:08:20.143,31,,,,59417.96649762925,-84177.26595123827,-23785.446352296,test,2014-01-25 12:08:20.143,104863.26821841196,20032.34331790521,21322.100511180153
30178,57119,2014-01-25T14:28:22.127,31,,,,66342.54369452666,-76000.76179683591,-30034.372988639854,test,2014-01-25 14:28:22.127,110296.8506759932,30049.32735817997,15677.105348108862
30179,57120,2014-01-25T16:48:24.112,31,,,,71664.34814659893,-65990.69954433228,-35557.571343191696,test,2014-01-25 16:48:24.112,113829.26725167135,42248.91103931748,10419.184078060729
30180,57121,2014-01-25T19:08:26.097,31,,,,75175.12565564197,-54317.417641983215,-40181.62771695688,test,2014-01-25 19:08:26.097,115092.69487318149,58583.80403928582,6650.9252322449065
30181,57122,2014-01-25T21:28:28.081,31,,,,76633.24563152653,-41167.70507345558,-43707.421518238996,test,2014-01-25 21:28:28.081,113599.4184496752,77380.95011253672,4948.88854565078
