,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
517771,983845,2014-01-24T06:04:27.307,482,,,,42163.29043531395,-14144.278216747949,-16747.319670810615,test,2014-01-24 06:04:27.307,53879.231387360094,30598.132345991275,1937.4027490631613
517772,983846,2014-01-24T06:49:09.640,482,,,,44513.173912880804,-19313.41166565349,-15547.905084363716,test,2014-01-24 06:49:09.640,56040.97021903376,28731.31794753541,3182.1603621153367
517773,983847,2014-01-24T07:33:51.973,482,,,,45894.029794059534,-24064.846014660732,-14008.36916688371,test,2014-01-24 07:33:51.973,57125.10330533207,23071.56280165888,4567.329041323275
517774,983848,2014-01-24T08:18:34.306,482,,,,46421.34923627166,-28370.382956043428,-12207.239311537613,test,2014-01-24 08:18:34.306,57415.70220927252,14939.934261825996,6308.659886935632
517775,983849,2014-01-24T09:03:16.639,482,,,,46178.741937300976,-32206.39743266209,-10202.94666336036,test,2014-01-24 09:03:16.639,56947.8332319412,10054.213686849384,8573.325319999081
517776,983850,2014-01-24T09:47:58.971,482,,,,45227.725525960115,-35548.935638571245,-8041.699449515579,test,2014-01-24 09:47:58.971,55831.035490574395,6850.836301444881,10884.87783943662
517777,983851,2014-01-24T10:32:41.304,482,,,,43613.76087186569,-38370.65735721013,-5762.3548546580505,test,2014-01-24 10:32:41.304,54072.89458376038,4396.337312532166,12856.986176616145
517778,983852,2014-01-24T11:17:23.637,482,,,,41370.12731290766,-40638.369649269596,-3399.7925609176973,test,2014-01-24 11:17:23.637,51743.23760697597,1840.9199482749625,14857.068962640222
517779,983853,2014-01-24T12:02:05.970,482,,,,38520.50995822693,-42310.45664846208,-987.6171748276083,test,2014-01-24 12:02:05.970,48772.57321349188,703.2074871050283,17497.908908469853
517780,983854,2014-01-24T12:46:48.303,482,,,,35080.831067129635,-43333.64766795938,1439.2407123938674,test,2014-01-24 12:46:48.303,45238.506183136975,286.5088062387419,20614.20579849335
517781,983855,2014-01-24T13:31:30.636,482,,,,31060.727492323043,-43638.45484027248,3841.473878639247,test,2014-01-24 13:31:30.636,41029.370374767495,265.11700985163253,23210.903789240543
517782,983856,2014-01-24T14:16:12.969,482,,,,26465.131999622798,-43132.22652102483,6171.1285414547765,test,2014-01-24 14:16:12.969,36410.330411864656,753.421021262226,24771.27813052442
517783,983857,2014-01-24T15:00:55.301,482,,,,21296.77912215569,-41687.89684020504,8364.72056145376,test,2014-01-24 15:00:55.301,30980.628103066698,2079.8688545246027,25984.720794820074
517784,983858,2014-01-24T15:45:37.634,482,,,,15561.615191647317,-39124.576715156574,10330.751697831862,test,2014-01-24 15:45:37.634,25286.83377457954,4443.146567733396,28227.678149134033
517785,983859,2014-01-24T16:30:19.967,482,,,,9282.85940338125,-35171.544567976336,11924.296040503268,test,2014-01-24 16:30:19.967,18775.680056093708,8633.735858095819,31267.439281912724
517786,983860,2014-01-24T17:15:02.300,482,,,,2543.479121554677,-29395.52913084875,12887.795507784951,test,2014-01-24 17:15:02.300,9679.323829645706,16960.832853894375,32778.88511849018
517787,983861,2014-01-24T17:59:44.633,482,,,,-4358.214964337571,-21041.985823045583,12686.616166180656,test,2014-01-24 17:59:44.633,3338.1923782950375,28072.170089053547,31091.10739542042
517788,983862,2014-01-24T18:44:26.966,482,,,,-10145.900483274416,-8747.071976410669,9941.64062394848,test,2014-01-24 18:44:26.966,3922.3964385819877,38727.793429708225,25350.008369223335
517789,983863,2014-01-24T19:29:09.298,482,,,,-8302.104344654144,7214.608400855709,1136.3194577173613,test,2014-01-24 19:29:09.298,10354.211450705774,47618.074239094414,16071.7632294708
517790,983864,2014-01-24T20:13:51.631,482,,,,5839.2393069485925,12443.210510072393,-9329.733761141595,test,2014-01-24 20:13:51.631,19835.13333401097,51743.876744109235,7587.639021455198
517791,983865,2014-01-24T20:58:33.964,482,,,,18218.01940305832,8806.678037100146,-14491.011003715083,test,2014-01-24 20:58:33.964,29567.34538116,49191.37407068582,3065.610490625859
517792,983866,2014-01-24T21:43:16.297,482,,,,27218.62610392399,3188.934241417883,-16794.974912061632,test,2014-01-24 21:43:16.297,38059.6594681881,44013.41916431205,1412.1680321031702
517793,983867,2014-01-24T22:27:58.630,482,,,,33832.374039562405,-2774.688019877356,-17593.293244607365,test,2014-01-24 22:27:58.630,44936.3823160242,40055.55389373214,957.9307843370102
517794,983868,2014-01-24T23:12:40.963,482,,,,38690.28289469007,-8615.83695953363,-17467.549956019975,test,2014-01-24 23:12:40.963,50088.350009838774,37309.8470795393,1084.0443416742885
517795,983869,2014-01-24T23:57:23.296,482,,,,42172.10735768262,-14159.888607916391,-16715.556816872213,test,2014-01-24 23:57:23.296,53677.24296989386,33009.48180599236,1766.6881132078938
517796,983870,2014-01-25T00:42:05.628,482,,,,44520.69561436417,-19328.24973389225,-15511.677482603724,test,2014-01-25 00:42:05.628,55934.05433587609,27770.213907332374,3049.1307581385972
517797,983871,2014-01-25T01:26:47.961,482,,,,45900.146658996884,-24078.62273870084,-13968.491336668369,test,2014-01-25 01:26:47.961,57127.12693029121,21171.70396728829,4748.983469756528
517798,983872,2014-01-25T02:11:30.294,482,,,,46425.98327987078,-28382.87587294108,-12164.47098529353,test,2014-01-25 02:11:30.294,57400.81010176557,15038.214155405693,6611.0966053691645
517799,983873,2014-01-25T02:56:12.627,482,,,,46181.838309903455,-32217.4313834326,-10158.010045432518,test,2014-01-25 02:56:12.627,56939.89227059522,10355.957517708968,8528.506451702347
517800,983874,2014-01-25T03:40:54.960,482,,,,45229.2479336037,-35558.370701822765,-7995.293180021509,test,2014-01-25 03:40:54.960,55788.91437792045,6894.112381795991,10510.368574170223
517801,983875,2014-01-25T04:25:37.293,482,,,,43613.68918122268,-38378.38141331521,-5715.165705372625,test,2014-01-25 04:25:37.293,54058.896772672604,3856.2196124327534,12625.530806356313
517802,983876,2014-01-25T05:10:19.626,482,,,,41368.45686326154,-40644.29309117244,-3352.506492799073,test,2014-01-25 05:10:19.626,51697.21383319049,1593.0996363402692,15047.197038343982
517803,983877,2014-01-25T05:55:01.958,482,,,,38517.252456960734,-42314.50907202772,-940.930417194014,test,2014-01-25 05:55:01.958,48667.7193752608,628.5958870531445,17870.514864293476
517804,983878,2014-01-25T06:39:44.291,482,,,,35076.016656108,-43335.77627940562,1484.6099770017072,test,2014-01-25 06:39:44.291,45208.92789793086,371.73718936324946,20739.540150067183
517805,983879,2014-01-25T07:24:26.624,482,,,,31054.40914439641,-43638.623956585776,3884.771433698759,test,2014-01-25 07:24:26.624,40842.31489311943,429.3349046974883,22957.453731514746
517806,983880,2014-01-25T08:09:08.957,482,,,,26457.393098573106,-43130.41884293128,6211.546368228482,test,2014-01-25 08:09:08.957,36271.91888223777,826.8393275568988,24289.59358027269
517807,983881,2014-01-25T08:53:51.290,482,,,,21287.7456516296,-41684.11700359344,8401.373132180264,test,2014-01-25 08:53:51.290,31506.81472632531,2016.2775266761348,25643.48760956438
517808,983882,2014-01-25T09:38:33.623,482,,,,15551.478437033933,-39118.85880005161,10362.641218141789,test,2014-01-25 09:38:33.623,24706.19048799517,4700.361682117149,28331.53444784586
517809,983883,2014-01-25T10:23:15.956,482,,,,9271.920269584167,-35163.9679598323,11950.258680649675,test,2014-01-25 10:23:15.956,16056.660021642881,9553.120865499559,31987.34137286792
517810,983884,2014-01-25T11:07:58.288,482,,,,2532.245994292619,-29386.253936894038,12906.41258862182,test,2014-01-25 11:07:58.288,8599.97061382981,17307.709793691138,33739.327115349704
517811,983885,2014-01-25T11:52:40.621,482,,,,-4368.754728427168,-21031.355317460868,12696.06278570542,test,2014-01-25 11:52:40.621,5202.90621826875,27602.242675075286,30916.552361407616
