,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
194013,368630,2014-01-24T07:19:34.684,197,,,,-12288.443394838125,50031.21715018381,-50679.22569170923,test,2014-01-24 07:19:34.684,75934.90937323931,117655.29543801979,55122.865417636385
194014,368631,2014-01-24T09:57:08.086,197,,,,1590.146867596994,48360.148961938474,-29136.501869831915,test,2014-01-24 09:57:08.086,94419.383199311,113596.94108554501,75562.05248793866
194015,368632,2014-01-24T12:34:41.489,197,,,,14668.04160771557,36536.09738701036,-2166.2545837840607,test,2014-01-24 12:34:41.489,100696.83851751375,103274.5022009201,100957.74421065442
194016,368633,2014-01-24T15:12:14.891,197,,,,17686.53301022538,4845.975617920077,22907.98407216985,test,2014-01-24 15:12:14.891,97794.77108314705,71554.96215146939,121510.03237521584
194017,368634,2014-01-24T17:49:48.293,197,,,,1394.2506071125388,-32193.645700452118,23004.442758795223,test,2014-01-24 17:49:48.293,78163.37863007678,34014.206505873866,116521.79218490368
194018,368635,2014-01-24T20:27:21.696,197,,,,-17950.49580563397,-53121.180695051364,8115.229299370286,test,2014-01-24 20:27:21.696,58399.51707634402,9997.013992521937,106012.75860274109
194019,368636,2014-01-24T23:04:55.098,197,,,,-34075.027627668576,-63269.98722757612,-9043.760728235882,test,2014-01-24 23:04:55.098,42865.014889442245,2342.080918069784,102141.78457155601
194020,368637,2014-01-25T01:42:28.500,197,,,,-47015.2954084292,-67299.19367252107,-25492.695894649554,test,2014-01-25 01:42:28.500,30683.991074851136,747.5707143503827,95020.6845413695
194021,368638,2014-01-25T04:20:01.902,197,,,,-57306.392349751746,-67474.09110829968,-40545.59853423783,test,2014-01-25 04:20:01.902,21227.085206015534,661.5892326867097,73569.84768477522
194022,368639,2014-01-25T06:57:35.305,197,,,,-65375.30251200286,-65007.38775955341,-54042.384780189386,test,2014-01-25 06:57:35.305,13992.061768171707,1802.4276276958042,53971.041230734954
194023,368640,2014-01-25T09:35:08.707,197,,,,-71528.44870450924,-60623.831279810685,-65962.96978522785,test,2014-01-25 09:35:08.707,8075.0694846669185,5532.830910080912,39601.19031192954
194024,368641,2014-01-25T12:12:42.109,197,,,,-75985.17125680095,-54796.51497592128,-76322.77174350039,test,2014-01-25 12:12:42.109,2421.6057026340413,12062.938122622105,28284.060002422448
194025,368642,2014-01-25T14:50:15.511,197,,,,-78904.05518146169,-47857.319066688695,-85139.60891028277,test,2014-01-25 14:50:15.511,833.7487473033726,19926.887002673717,19257.108867329265
194026,368643,2014-01-25T17:27:48.914,197,,,,-80400.25219375557,-40054.18386688538,-92421.93689998848,test,2014-01-25 17:27:48.914,605.7935397845881,28530.546095342183,12331.631818825923
194027,368644,2014-01-25T20:05:22.316,197,,,,-80556.59663616966,-31583.718284588907,-98163.99663579617,test,2014-01-25 20:05:22.316,813.1119611434932,37139.69546636467,4134.553226899962
194028,368645,2014-01-25T22:42:55.718,197,,,,-79430.73187635392,-22611.591977459215,-102343.03582578014,test,2014-01-25 22:42:55.718,1568.2340160824426,45061.53319298612,1454.0669926023556
194029,368646,2014-01-26T01:20:29.121,197,,,,-77059.63877218777,-13286.782691349781,-104916.70210942547,test,2014-01-26 01:20:29.121,3128.7942126224516,53135.81698939713,745.6255459493128
194030,368647,2014-01-26T03:58:02.523,197,,,,-73462.40671288244,-3753.083123878011,-105819.63011779224,test,2014-01-26 03:58:02.523,6002.450322812961,63416.90383809027,834.7095410128964
194031,368648,2014-01-26T06:35:35.925,197,,,,-68641.76865243807,5839.744328008978,-104958.4357826938,test,2014-01-26 06:35:35.925,10407.300218122646,75665.26712060762,1872.3226889897378
194032,368649,2014-01-26T09:13:09.327,197,,,,-62584.776655220354,15322.817379206897,-102204.14417837572,test,2014-01-26 09:13:09.327,16128.58577796428,87371.62028410369,4429.906468231256
194033,368650,2014-01-26T11:50:42.730,197,,,,-55263.047538716084,24489.692815618146,-97380.53822226194,test,2014-01-26 11:50:42.730,22560.828908635427,93879.90140246695,8723.434427109863
194034,368651,2014-01-26T14:28:16.132,197,,,,-46633.465830388115,33066.68501763237,-90245.86199839461,test,2014-01-26 14:28:16.132,31515.58344213766,97615.1321862019,14699.053666471684
194035,368652,2014-01-26T17:05:49.534,197,,,,-36641.878709672215,40659.337958179814,-80463.4070146244,test,2014-01-26 17:05:49.534,46054.21942851568,103786.78058743797,22936.00013944837
194036,368653,2014-01-26T19:43:22.936,197,,,,-25238.15052683984,46644.73863233014,-67553.58032495693,test,2014-01-26 19:43:22.936,63542.825143217684,115696.39678310134,35421.9060055736
194037,368654,2014-01-26T22:20:56.339,197,,,,-12434.087527833623,49926.63677279785,-50819.84389982197,test,2014-01-26 22:20:56.339,83999.82942617834,125528.30312719557,56091.68698136925
194038,368655,2014-01-27T00:58:29.741,197,,,,1453.5284660226152,48291.64565358777,-29287.81023327425,test,2014-01-27 00:58:29.741,98502.81910695363,120354.18870251728,78505.46632414391
