,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
576603,1096177,2014-01-24T05:22:47.414,532,,,,-34755.61210571311,-18374.611515191136,-45466.75912823258,test,2014-01-24 05:22:47.414,28530.626804552918,1081.874273960252,51946.64432984583
576604,1096178,2014-01-24T08:15:10.545,532,,,,-17812.051475458386,-20102.07553164036,-67593.97351304095,test,2014-01-24 08:15:10.545,52262.140690194334,625.1345924233826,22384.5037058384
576605,1096179,2014-01-24T11:07:33.676,532,,,,1329.5622376137096,-19557.497525616058,-82241.35566170963,test,2014-01-24 11:07:33.676,67030.28762236048,1266.8392437009636,4896.316415817393
576606,1096180,2014-01-24T13:59:56.807,532,,,,20469.16207370897,-17605.95847937416,-91051.5741488163,test,2014-01-24 13:59:56.807,78551.0278938784,3263.8615858999638,1017.8560996218131
576607,1096181,2014-01-24T16:52:19.938,532,,,,38629.09440590011,-14763.487787781145,-95300.53176975928,test,2014-01-24 16:52:19.938,91283.31898645753,6682.575197532993,662.1895927454591
576608,1096182,2014-01-24T19:44:43.069,532,,,,55338.106910483264,-11351.597218990224,-95905.27338659848,test,2014-01-24 19:44:43.069,105399.40240647813,10945.741165328489,1514.751693127165
576609,1096183,2014-01-24T22:37:06.200,532,,,,70344.96057952406,-7584.154059373953,-93531.04483757688,test,2014-01-24 22:37:06.200,119388.31888434778,15524.386430399332,3933.9998397663003
576610,1096184,2014-01-25T01:29:29.331,532,,,,83496.80050114125,-3613.5222625604492,-88675.08775231145,test,2014-01-25 01:29:29.331,131910.27187207778,20230.085763508756,8117.518438432256
576611,1096185,2014-01-25T04:21:52.462,532,,,,94682.92979426496,443.91941072756265,-81722.73741142878,test,2014-01-25 04:21:52.462,142383.77301612025,25011.296844005083,14718.967839509753
576612,1096186,2014-01-25T07:14:15.593,532,,,,103806.22781612439,4492.675373838553,-72984.7709327973,test,2014-01-25 07:14:15.593,150645.72677659162,29762.746731388692,25044.687611144815
576613,1096187,2014-01-25T10:06:38.724,532,,,,110766.78370615096,8448.375308698109,-62723.3981044012,test,2014-01-25 10:06:38.724,156721.4564060889,34337.2511106984,39047.998271365424
576614,1096188,2014-01-25T12:59:01.855,532,,,,115450.86593773938,12230.691512020494,-51171.879839643836,test,2014-01-25 12:59:01.855,160239.9597981136,38663.99601314492,54644.542589490535
576615,1096189,2014-01-25T15:51:24.986,532,,,,117721.80435421989,15757.353913627325,-38551.28911122065,test,2014-01-25 15:51:24.986,161221.8734774113,42786.97055719593,69393.44381667404
576616,1096190,2014-01-25T18:43:48.117,532,,,,117410.80035077235,18938.121265510734,-25087.39313772998,test,2014-01-25 18:43:48.117,158987.193651904,46677.63061627833,83150.11770819902
576617,1096191,2014-01-25T21:36:11.248,532,,,,114306.26798321346,21667.597535875768,-11031.027397158268,test,2014-01-25 21:36:11.248,153980.97100964282,49977.48703983405,97712.271615166
576618,1096192,2014-01-26T00:28:34.379,532,,,,108140.62000285543,23815.447954306157,3313.0074110870196,test,2014-01-26 00:28:34.379,144271.6760492948,52131.15308343461,111856.96286110148
576619,1096193,2014-01-26T03:20:57.510,532,,,,98574.08278671176,25211.732643206367,17539.43916442356,test,2014-01-26 03:20:57.510,131826.48184701547,52899.14826633612,122747.22722266315
576620,1096194,2014-01-26T06:13:20.641,532,,,,85177.94534651062,25623.428592298707,31060.01536321083,test,2014-01-26 06:13:20.641,112270.9231157822,52402.57616694833,133615.67906259638
576621,1096195,2014-01-26T09:05:43.772,532,,,,67431.4014078504,24715.47686786644,42944.923556218535,test,2014-01-26 09:05:43.772,90430.73447683339,49970.839473992964,146641.70367427278
576622,1096196,2014-01-26T11:58:06.903,532,,,,44795.02582604376,21988.15010947082,51598.64021627047,test,2014-01-26 11:58:06.903,62067.723107382604,44337.768235281335,158807.07061359237
576623,1096197,2014-01-26T14:50:30.034,532,,,,17131.306248971392,16706.969345959955,54099.28789134908,test,2014-01-26 14:50:30.034,26840.717652560874,34084.20834374972,136862.3043407097
576624,1096198,2014-01-26T17:42:53.165,532,,,,-13482.394241183853,8066.784956297498,45281.67938502649,test,2014-01-26 17:42:53.165,5756.36997072337,21309.902384384095,116889.50665102089
576625,1096199,2014-01-26T20:35:16.296,532,,,,-38116.84571855765,-3262.194267645843,20057.62658575962,test,2014-01-26 20:35:16.296,3006.323198292213,10259.911475430408,100852.21117623427
576626,1096200,2014-01-26T23:27:39.427,532,,,,-44500.4938567968,-13049.684504937517,-14857.161703282349,test,2014-01-26 23:27:39.427,11986.085547543351,3729.3880936281457,72386.59766746813
576627,1096201,2014-01-27T02:20:02.558,532,,,,-34802.876906719786,-18393.163506126424,-45526.875270125136,test,2014-01-27 02:20:02.558,30387.354371833593,1237.0425401389748,38507.47260135424
576628,1096202,2014-01-27T05:12:25.689,532,,,,-17855.742173087558,-20131.01019015269,-67644.09690278636,test,2014-01-27 05:12:25.689,49837.11360464026,803.625471734343,14727.300248938458
576629,1096203,2014-01-27T08:04:48.820,532,,,,1289.6978016910193,-19597.76819221256,-82287.36636759678,test,2014-01-27 08:04:48.820,65777.59115950212,1473.5579526875392,4567.767501357673
576630,1096204,2014-01-27T10:57:11.951,532,,,,20434.624284828693,-17656.468000228888,-91094.91029705721,test,2014-01-27 10:57:11.951,79432.70003096291,3435.481946512713,1803.1090820949394
576631,1096205,2014-01-27T13:49:35.082,532,,,,38600.508736723415,-14822.711374447788,-95340.81272716924,test,2014-01-27 13:49:35.082,92890.9400943783,6770.720269846442,1443.3641073826911
576632,1096206,2014-01-27T16:41:58.213,532,,,,55315.19127551776,-11418.087586349882,-95941.57470484418,test,2014-01-27 16:41:58.213,106852.66160889763,11059.403575959093,2022.441451799672
576633,1096207,2014-01-27T19:34:21.344,532,,,,70326.79684514798,-7656.673770129718,-93562.40292101627,test,2014-01-27 19:34:21.344,120327.3586348331,15802.106809226554,3615.221600455755
