,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
43541,82445,2014-01-24T06:15:52.447,43,,,,-17683.416065910034,-36300.250458527014,40937.00405458357,test,2014-01-24 06:15:52.447,6134.817983300541,,70871.27659103167
43542,82446,2014-01-24T07:54:23.483,43,,,,-12553.606692284138,-32488.778241745367,54265.83133475549,test,2014-01-24 07:54:23.483,13232.368848104987,441.39668441530915,84328.37036192851
43543,82447,2014-01-24T09:32:54.520,43,,,,-6750.697437865437,-26960.724066011142,64780.418300800164,test,2014-01-24 09:32:54.520,19332.708417425423,4351.160166315488,94865.66220341327
43544,82448,2014-01-24T11:11:25.557,43,,,,-668.2148056631471,-20344.25624758631,72717.6623589269,test,2014-01-24 11:11:25.557,24234.59261567152,12524.509352623663,102823.09785215065
43545,82449,2014-01-24T12:49:56.593,43,,,,5442.0893516958395,-13060.147769720088,78300.05807997794,test,2014-01-24 12:49:56.593,28996.640596893223,22321.89955964497,108442.92476707826
43546,82450,2014-01-24T14:28:27.630,43,,,,11405.513484073095,-5409.165356659079,81714.93037612326,test,2014-01-24 14:28:27.630,34090.05745296383,31442.070125367198,111914.3501820099
43547,82451,2014-01-24T16:06:58.666,43,,,,17089.99958489375,2378.6081832855666,83114.14795502479,test,2014-01-24 16:06:58.666,39397.42418818473,39527.945237051055,113372.71809820077
43548,82452,2014-01-24T17:45:29.703,43,,,,22386.46292825428,10114.263486499085,82618.88355413912,test,2014-01-24 17:45:29.703,44611.85896712734,47045.78336442644,112996.36845228566
43549,82453,2014-01-24T19:24:00.740,43,,,,27196.452315173457,17630.899781270262,80325.04565411454,test,2014-01-24 19:24:00.740,49458.996349367466,54331.59358354781,110777.47731426654
43550,82454,2014-01-24T21:02:31.776,43,,,,31423.40322875888,24769.71344853459,76308.35441626678,test,2014-01-24 21:02:31.776,53747.82187685797,61385.48483246288,106946.11592123493
43551,82455,2014-01-24T22:41:02.813,43,,,,34965.386337075426,31368.304707444102,70629.15119461861,test,2014-01-24 22:41:02.813,57349.90314156357,68061.96192467066,101283.88803645072
43552,82456,2014-01-25T00:19:33.849,43,,,,37707.94888282933,37249.02235898037,63337.566442808864,test,2014-01-25 00:19:33.849,60152.07569484068,74163.48396575931,94323.78110530233
43553,82457,2014-01-25T01:58:04.886,43,,,,39515.83617678131,42205.282416752816,54480.25772170494,test,2014-01-25 01:58:04.886,62012.58308227981,79305.58856521537,85222.00770184118
43554,82458,2014-01-25T03:36:35.923,43,,,,40222.231585586036,45983.27807773097,44111.07268142735,test,2014-01-25 03:36:35.923,62757.747270141495,82953.92331059984,75614.78148129873
43555,82459,2014-01-25T05:15:06.959,43,,,,39613.739822268704,48255.20869840142,32310.602933683906,test,2014-01-25 05:15:06.959,62204.65419822263,84907.70263107367,62779.30236752092
43556,82460,2014-01-25T06:53:37.996,43,,,,37408.90848850786,48577.83327687377,19225.990646736165,test,2014-01-25 06:53:37.996,60109.86206096448,85394.41872109877,51771.63639975872
43557,82461,2014-01-25T08:32:09.032,43,,,,33229.194633556435,46327.329595336836,5158.931229701134,test,2014-01-25 08:32:09.032,56033.805560452915,83979.60037338155,36548.304775743134
43558,82462,2014-01-25T10:10:40.069,43,,,,26572.482464499062,40605.60225659357,-9225.488521920814,test,2014-01-25 10:10:40.069,49178.398641058186,78721.3413684785,16750.324687676657
43559,82463,2014-01-25T11:49:11.106,43,,,,16864.75779809647,30177.414186101963,-22384.703408310543,test,2014-01-25 11:49:11.106,40919.2682387504,67488.84137036696,5087.417457462296
43560,82464,2014-01-25T13:27:42.142,43,,,,3970.7565750933,13910.164883303369,-30798.51085072536,test,2014-01-25 13:27:42.142,25014.143321511718,52297.78393065272,2952.410619927628
43561,82465,2014-01-25T15:06:13.179,43,,,,-9914.347060271397,-6610.357935883575,-28594.443303808683,test,2014-01-25 15:06:13.179,10166.416727960226,31477.30122339967,6960.3844216630005
43562,82466,2014-01-25T16:44:44.215,43,,,,-19547.35323757085,-24303.943201520262,-14097.044535526209,test,2014-01-25 16:44:44.215,2815.907997436595,12792.366739308545,17498.214673973875
43563,82467,2014-01-25T18:23:15.252,43,,,,-22772.475041921134,-34189.95111581366,5619.060627578841,test,2014-01-25 18:23:15.252,1294.4882434930187,2740.6893004998055,33239.63206369354
43564,82468,2014-01-25T20:01:46.289,43,,,,-21498.704472640402,-37421.13041239808,24597.913096664346,test,2014-01-25 20:01:46.289,2632.086474956767,126.77754001104219,50956.738604419705
43565,82469,2014-01-25T21:40:17.325,43,,,,-17709.244757506305,-36326.815459827245,40897.71681283444,test,2014-01-25 21:40:17.325,6521.8891115864,10.574335089362307,67809.17925375466
43566,82470,2014-01-25T23:18:48.362,43,,,,-12581.42232601447,-32520.155578671503,54229.89266234708,test,2014-01-25 23:18:48.362,12110.050067856022,770.4441500739268,82195.18020948349
43567,82471,2014-01-26T00:57:19.399,43,,,,-6778.709286747959,-26994.687857478824,64748.73098699371,test,2014-01-26 00:57:19.399,18016.473107399866,4558.963171632509,93652.72279497536
43568,82472,2014-01-26T02:35:50.435,43,,,,-695.0963331173718,-20378.858897213115,72690.17408998213,test,2014-01-26 02:35:50.435,23598.32281792283,11976.824204113675,102152.87600765176
43569,82473,2014-01-26T04:14:21.472,43,,,,5417.253306700647,-13093.790331083923,78276.19676555494,test,2014-01-26 04:14:21.472,28914.908449677096,21326.88796886352,108110.49969672195
43570,82474,2014-01-26T05:52:52.508,43,,,,11383.297382704366,-5440.579702828959,81693.83868193718,test,2014-01-26 05:52:52.508,34176.34226709548,30692.636330412493,111610.0173892332
43571,82475,2014-01-26T07:31:23.545,43,,,,17070.695502824467,2350.3926072537515,83094.81350544559,test,2014-01-26 07:31:23.545,39430.447510992424,39200.714300773514,113240.41436254124
43572,82476,2014-01-26T09:09:54.582,43,,,,22370.122614745265,10089.947016257851,82600.21506781367,test,2014-01-26 09:09:54.582,44548.310380356364,46866.189727536264,112646.32178086678
43573,82477,2014-01-26T10:48:25.618,43,,,,27182.91609907875,17610.92978231856,80305.92168732581,test,2014-01-26 10:48:25.618,49344.85354828721,54078.11988071281,110726.65901910515
43574,82478,2014-01-26T12:26:56.655,43,,,,31412.317885125267,24754.289438170526,76287.65921693081,test,2014-01-26 12:26:56.655,53656.577562622464,61178.3463057515,106515.0668286135
43575,82479,2014-01-26T14:05:27.691,43,,,,34956.21420379517,31357.370891187813,70605.80748419459,test,2014-01-26 14:05:27.691,57282.388135346795,68051.53159588994,101270.65632930341
43576,82480,2014-01-26T15:43:58.728,43,,,,37699.969809893395,37242.2463409869,63310.57327051768,test,2014-01-26 15:43:58.728,60025.91799675632,74099.55637599794,94124.65468580226
43577,82481,2014-01-26T17:22:29.765,43,,,,39508.143421239576,42202.01683098035,54448.74437838684,test,2014-01-26 17:22:29.765,61941.06227140492,78926.46761588444,84507.96765287334
43578,82482,2014-01-26T19:01:00.801,43,,,,40213.72472721555,45982.502301121465,44074.384138826514,test,2014-01-26 19:01:00.801,63118.10855473859,82517.89871473696,75663.44357302086
43579,82483,2014-01-26T20:39:31.838,43,,,,39603.121624838466,48255.446919046524,32268.44720276556,test,2014-01-26 20:39:31.838,61449.93762857372,84883.36312458549,65611.13993244906
43580,82484,2014-01-26T22:18:02.875,43,,,,37394.70768721502,48577.054600500946,19178.705373085108,test,2014-01-26 22:18:02.875,59646.67821945167,84814.85929193496,49684.111080956114
43581,82485,2014-01-26T23:56:33.911,43,,,,33209.88233095909,46322.876362214105,5107.980949092449,test,2014-01-26 23:56:33.911,57238.7415446648,83391.1881457101,30326.67663550003
43582,82486,2014-01-27T01:35:04.948,43,,,,26546.895235717482,40594.36067413956,-9276.604520375755,test,2014-01-27 01:35:04.948,50485.97263630408,79120.69011012114,14891.035304574274
43583,82487,2014-01-27T03:13:35.984,43,,,,16833.457468319837,30157.060878145483,-22429.17219338165,test,2014-01-27 03:13:35.984,37282.518267536434,68605.78765289657,7157.282824518819
43584,82488,2014-01-27T04:52:07.021,43,,,,3939.3180605931975,13883.606992746394,-30827.300394152142,test,2014-01-27 04:52:07.021,21509.558657783233,50838.48949841089,5921.4387964170055
43585,82489,2014-01-27T06:30:38.058,43,,,,-9935.339746092315,-6631.345002156719,-28610.008755166305,test,2014-01-27 06:30:38.058,9559.3198624324,29605.190511427045,9856.289025066277
43586,82490,2014-01-27T08:09:09.094,43,,,,-19558.460023921354,-24317.828797536407,-14119.050328312836,test,2014-01-27 08:09:09.094,3839.6028243775286,12120.35724099686,19143.055115737876
43587,82491,2014-01-27T09:47:40.131,43,,,,-22782.53645204772,-34207.980489863505,5586.1046462992845,test,2014-01-27 09:47:40.131,2483.5938867058985,2921.3246721985574,32997.36352928716
43588,82492,2014-01-27T11:26:11.167,43,,,,-21510.68143412769,-37447.655254376834,24560.66661483543,test,2014-01-27 11:26:11.167,3643.747893935203,335.94714674074334,49322.94073013751
43589,82493,2014-01-27T13:04:42.204,43,,,,-17722.5662784361,-36360.639247348416,40861.329603701735,test,2014-01-27 13:04:42.204,6900.726037926922,147.90402346368998,65633.04743511017
43590,82494,2014-01-27T14:43:13.241,43,,,,-12594.900370320825,-32558.679570797925,54196.78714283583,test,2014-01-27 14:43:13.241,11759.956502941626,1101.2162178463539,80272.48348974578
43591,82495,2014-01-27T16:21:44.277,43,,,,-6791.370385622278,-27035.37464685381,64719.65580323497,test,2014-01-27 16:21:44.277,17360.877092513558,4738.294388659283,92151.15734899894
43592,82496,2014-01-27T18:00:15.314,43,,,,-706.3118260381317,-20419.577995906984,72664.98082874759,test,2014-01-27 18:00:15.314,23065.759571427814,11682.644063068865,101252.15916232439
43593,82497,2014-01-27T19:38:46.351,43,,,,5407.79996066335,-13132.846137015626,78254.26615419328,test,2014-01-27 19:38:46.351,28646.933600117725,20701.29574812166,107476.2326778029
