,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
17041,31682,2014-01-24T05:54:02.977,13,,,,-16336.366481454863,-11425.04828134275,-12675.023241530149,test,2014-01-24 05:54:02.977,1150.6264159246955,30431.359140030974,16933.562947733935
17042,31683,2014-01-24T06:36:22.095,13,,,,-7841.909249634119,-18321.036752504242,-16080.350076626682,test,2014-01-24 06:36:22.095,2155.3392446930425,21914.499675926563,8612.299283226726
17043,31684,2014-01-24T07:18:41.214,13,,,,1904.8484232065427,-22482.98072603481,-17066.752187038695,test,2014-01-24 07:18:41.214,6286.328667513569,11219.131671520727,3234.390384326633
17044,31685,2014-01-24T08:01:00.333,13,,,,11491.566742555922,-24113.61234785433,-16118.789244017813,test,2014-01-24 08:01:00.333,13678.705273830463,4036.7456610635645,1137.2873564985143
17045,31686,2014-01-24T08:43:19.452,13,,,,20140.120595595472,-23701.51331781357,-13796.959448430307,test,2014-01-24 08:43:19.452,23143.777729933507,1258.0949037450453,787.509550312844
17046,31687,2014-01-24T09:25:38.571,13,,,,27492.37388684499,-21735.7326712444,-10564.992021399732,test,2014-01-24 09:25:38.571,33087.45993561495,652.7029822774466,1430.394951045597
17047,31688,2014-01-24T10:07:57.689,13,,,,33412.444023965065,-18623.94696623346,-6771.842009127733,test,2014-01-24 10:07:57.689,42362.203515883135,991.6616324994206,3190.7567330659854
17048,31689,2014-01-24T10:50:16.808,13,,,,37871.55941431958,-14690.272199916943,-2676.615081904307,test,2014-01-24 10:50:16.808,50113.24166914006,2327.6761831182,6124.5488441976295
17049,31690,2014-01-24T11:32:35.927,13,,,,40889.56020177797,-10193.115586126964,1524.0008950414624,test,2014-01-24 11:32:35.927,56179.519308141666,4978.849153622357,9940.243050029783
17050,31691,2014-01-24T12:14:55.046,13,,,,42506.653705675846,-5344.007137390086,5674.538273651618,test,2014-01-24 12:14:55.046,60645.296459116566,8887.127770759273,14216.031113626888
