,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
209796,398374,2014-01-24T05:29:20.157,210,,,,-40569.97354478732,5064.796155849484,41611.71571021748,test,2014-01-24 05:29:20.157,23115.978517157666,20893.729997848503,72774.51267139746
209797,398375,2014-01-24T06:34:47.672,210,,,,-47813.693532015895,2646.033131404281,38587.79770980389,test,2014-01-24 06:34:47.672,15752.630780662825,18260.247159405568,69695.46388141386
209798,398376,2014-01-24T07:40:15.187,210,,,,-53794.09926672599,155.6710023991719,34538.751423038426,test,2014-01-24 07:40:15.187,10118.979891207282,15568.009544874689,65623.228408964
209799,398377,2014-01-24T08:45:42.702,210,,,,-58508.328250215774,-2339.304244637949,29673.55438068645,test,2014-01-24 08:45:42.702,3440.705139998911,13142.021611633892,60528.21430434957
209800,398378,2014-01-24T09:51:10.217,210,,,,-61950.27649673617,-4783.9338984032065,24161.301512670037,test,2014-01-24 09:51:10.217,1087.8477284666799,11142.840258330541,54761.190819221345
209801,398379,2014-01-24T10:56:37.732,210,,,,-64105.87868116499,-7129.471765647541,18146.508102253607,test,2014-01-24 10:56:37.732,582.3595671669935,9358.90509718556,48968.966371528266
209802,398380,2014-01-24T12:02:05.247,210,,,,-64950.225483259266,-9329.204246225692,11760.433703001487,test,2014-01-24 12:02:05.247,719.101798480167,7096.4654249365585,42934.40849380833
209803,398381,2014-01-24T13:07:32.762,210,,,,-64445.257200206484,-11334.944323834607,5130.651244647075,test,2014-01-24 13:07:32.762,1449.5366292745423,4914.777995701982,35611.37644066168
209804,398382,2014-01-24T14:13:00.277,210,,,,-62537.42704758449,-13093.518912424519,-1609.3820175744788,test,2014-01-24 14:13:00.277,3135.018416061145,2942.51391795422,28012.333843531374
209805,398383,2014-01-24T15:18:27.792,210,,,,-59155.069916263026,-14542.610532832168,-8308.909008788545,test,2014-01-24 15:18:27.792,6175.115306448666,1345.8915206683275,22286.19170906921
209806,398384,2014-01-24T16:23:55.307,210,,,,-54205.56891550514,-15605.1371501125,-14783.987319718006,test,2014-01-24 16:23:55.307,10801.105991991273,544.4460780039292,18185.744088328425
209807,398385,2014-01-24T17:29:22.822,210,,,,-47573.232471246985,-16180.917766093464,-20792.617104691944,test,2014-01-24 17:29:22.822,17003.504357857983,340.66882496223315,9545.569115142938
209808,398386,2014-01-24T18:34:50.337,210,,,,-39121.28270363314,-16133.523775642954,-25992.12612348888,test,2014-01-24 18:34:50.337,24875.51397232025,531.5392305287155,3295.512310078632
209809,398387,2014-01-24T19:40:17.852,210,,,,-28709.621315846136,-15268.9205748449,-29860.752402293165,test,2014-01-24 19:40:17.852,35223.44392672625,1320.098392966601,744.0725988881303
209810,398388,2014-01-24T20:45:45.367,210,,,,-16269.42617887049,-13302.389841605289,-31546.417050991513,test,2014-01-24 20:45:45.367,48914.23934286247,3355.7577431635455,698.9424909615693
209811,398389,2014-01-24T21:51:12.882,210,,,,-2085.2599280527725,-9826.249733513598,-29586.741892617367,test,2014-01-24 21:51:12.882,64267.0128077886,7393.815503117535,3623.6718988633243
209812,398390,2014-01-24T22:56:40.397,210,,,,12212.210447526111,-4423.272135535396,-21637.821553805603,test,2014-01-24 22:56:40.397,77729.2791049288,13169.567878991764,12512.051959484486
209813,398391,2014-01-25T00:02:07.912,210,,,,21566.324047936025,2411.784034197641,-6057.09274198466,test,2014-01-25 00:02:07.912,85118.24703911923,19139.262343289043,27172.69794906495
209814,398392,2014-01-25T01:07:35.427,210,,,,20434.05545041831,8075.113951203613,12471.844591943132,test,2014-01-25 01:07:35.427,84385.7218609963,23838.24254674298,43603.736815862474
209815,398393,2014-01-25T02:13:02.942,210,,,,11560.271377280062,10893.459656219486,26949.34576025023,test,2014-01-25 02:13:02.942,76906.10213812212,26683.530609554527,57642.86944888922
209816,398394,2014-01-25T03:18:30.457,210,,,,86.7610447438048,11512.121636820879,36152.301707049315,test,2014-01-25 03:18:30.457,65784.20726067718,27789.331044269533,67369.68473828907
209817,398395,2014-01-25T04:23:57.972,210,,,,-11514.538496130026,10803.700948823423,41261.616690668816,test,2014-01-25 04:23:57.972,53575.077366951824,27343.96060988918,72738.1517582599
209818,398396,2014-01-25T05:29:25.487,210,,,,-22336.979970251527,9307.002798610198,43398.542636684564,test,2014-01-25 05:29:25.487,41688.26023853934,25670.343216190962,74737.86690738187
209819,398397,2014-01-25T06:34:53.002,210,,,,-32055.485592061093,7334.434749364117,43340.14789675248,test,2014-01-25 06:34:53.002,32672.8847654392,23237.477481250586,74679.0347815156
209820,398398,2014-01-25T07:40:20.517,210,,,,-40555.83753895453,5076.712724508337,41614.13170403471,test,2014-01-25 07:40:20.517,22842.65592890718,20582.339835176623,73140.49934075569
209821,398399,2014-01-25T08:45:48.032,210,,,,-47801.79122397292,2658.843122909745,38590.83985453918,test,2014-01-25 08:45:48.032,13366.681496359004,17780.685794348687,69780.70327569927
209822,398400,2014-01-25T09:51:15.547,210,,,,-53784.26270097943,169.01587909399936,34541.99873535769,test,2014-01-25 09:51:15.547,6616.18278204952,15338.743147734282,64957.9581441545
209823,398401,2014-01-25T10:56:43.062,210,,,,-58500.3481317133,-2325.7391177684544,29676.688242346627,test,2014-01-25 10:56:43.062,2999.015195181492,13373.428807829509,60338.69157280097
209824,398402,2014-01-25T12:02:10.577,210,,,,-61943.9193664278,-4770.431489143452,24164.08047288806,test,2014-01-25 12:02:10.577,1486.8611923858475,11430.88134886539,55879.148496908
209825,398403,2014-01-25T13:07:38.092,210,,,,-64100.89488886407,-7116.291481326291,18148.751354636803,test,2014-01-25 13:07:38.092,1038.354116037059,9389.600243505545,49504.04418892858
209826,398404,2014-01-25T14:13:05.607,210,,,,-64946.351841474534,-9316.587216550735,11762.01076826064,test,2014-01-25 14:13:05.607,1174.2304263716553,7170.771283917181,40942.012159524165
209827,398405,2014-01-25T15:18:33.122,210,,,,-64442.217717984495,-11323.116628357358,5131.477236004326,test,2014-01-25 15:18:33.122,1899.561189203998,4828.409265826092,34815.50699468355
209828,398406,2014-01-25T16:24:00.637,210,,,,-62534.9318359308,-13082.69393671449,-1609.3494505151016,test,2014-01-25 16:24:00.637,3473.666065752222,2704.351357201404,29610.545876486187
209829,398407,2014-01-25T17:29:28.152,210,,,,-59152.813440091886,-14532.98877828064,-8309.665421310288,test,2014-01-25 17:29:28.152,6145.688693652934,1251.5972082446413,23906.17282758201
209830,398408,2014-01-25T18:34:55.667,210,,,,-54203.22915736477,-15596.904412398444,-14785.472680455227,test,2014-01-25 18:34:55.667,10083.82549095112,563.087900693062,16386.283141528867
209831,398409,2014-01-25T19:40:23.182,210,,,,-47570.47354098451,-16174.240357327575,-20794.6989624858,test,2014-01-25 19:40:23.182,15751.206026935328,381.8131223468335,8275.803745581103
209832,398410,2014-01-25T20:45:50.697,210,,,,-39117.768688537384,-16128.539170080148,-25994.57056559788,test,2014-01-25 20:45:50.697,23902.104531816196,579.6719286885311,2859.3175988253324
209833,398411,2014-01-25T21:51:18.212,210,,,,-28705.057384145566,-15265.721152757313,-29863.181236015716,test,2014-01-25 21:51:18.212,35283.11200515061,1452.2078253760885,979.595503367143
209834,398412,2014-01-25T22:56:45.727,210,,,,-16263.675449621052,-13300.998063527657,-31548.261147013174,test,2014-01-25 22:56:45.727,49680.05357135937,3644.5332360110865,1371.6083644013884
209835,398413,2014-01-26T00:02:13.242,210,,,,-2078.6317831264028,-9826.594494425652,-29587.30087081145,test,2014-01-26 00:02:13.242,64933.05331503778,7594.815920339687,4766.649913640972
209836,398414,2014-01-26T01:07:40.757,210,,,,12218.561442622049,-4425.201284703774,-21636.9682662841,test,2014-01-26 01:07:40.757,77389.15096627179,12923.194079332518,13282.326362459315
209837,398415,2014-01-26T02:13:08.272,210,,,,21571.82441768,2408.799232452936,-6056.99762404158,test,2014-01-26 02:13:08.272,83831.59802733251,18569.55564340966,26784.221455294344
209838,398416,2014-01-26T03:18:35.787,210,,,,20441.52204103869,8073.226179113966,12469.826462420138,test,2014-01-26 03:18:35.787,83154.43315819761,23396.705407183,42315.61673477099
209839,398417,2014-01-26T04:24:03.302,210,,,,11570.590544350718,10894.677251671024,26947.484095376567,test,2014-01-26 04:24:03.302,75838.92308982613,26665.38456565381,56080.702917274
