,id,epoch,sat_id,x,y,z,x_sim,y_sim,z_sim,type,time,x_pos_model,y_pos_model,z_pos_model
59946,113429,2014-01-24T05:42:51.941,55,,,,-32285.758457281587,18585.49442861739,-31028.197746393787,test,2014-01-24 05:42:51.941,777.8873016300672,45294.19551032319,832.4076131444461
59947,113430,2014-01-24T06:40:15.804,55,,,,-29949.212958407672,26899.22885124898,-31128.40700858587,test,2014-01-24 06:40:15.804,2202.2677125232262,53704.44243955029,862.6206834332515
59948,113431,2014-01-24T07:37:39.667,55,,,,-26534.59397588564,34252.623843998175,-30109.839982489488,test,2014-01-24 07:37:39.667,5122.950198685324,61149.503875084505,1551.7905324620767
59949,113432,2014-01-24T08:35:03.529,55,,,,-22263.462821994955,40506.18527949971,-28120.594999343448,test,2014-01-24 08:35:03.529,9501.67818493319,67490.23228564984,3057.3353788128866
59950,113433,2014-01-24T09:32:27.392,55,,,,-17326.159401885332,45551.872210330286,-25290.776809757797,test,2014-01-24 09:32:27.392,15055.765504794534,72616.83807504231,5507.339170314306
59951,113434,2014-01-24T10:29:51.255,55,,,,-11893.253044553301,49297.08618190388,-21738.01053122016,test,2014-01-24 10:29:51.255,21338.356611245847,76435.36395209143,8893.867080687374
59952,113435,2014-01-24T11:27:15.117,55,,,,-6125.574279472811,51654.66676711706,-17573.249875820577,test,2014-01-24 11:27:15.117,27773.578013009894,78858.9103867838,13147.310669975115
59953,113436,2014-01-24T12:24:38.980,55,,,,-183.72308951961688,52536.389503478036,-12907.006704632837,test,2014-01-24 12:24:38.980,33921.681688188175,79801.57455079659,18126.38616799216
59954,113437,2014-01-24T13:22:02.843,55,,,,5761.856113812227,51848.801875459314,-7856.614324321457,test,2014-01-24 13:22:02.843,39655.566266041744,79174.97838969564,23545.696498462712
59955,113438,2014-01-24T14:19:26.705,55,,,,11518.895646929004,49491.24394006248,-2555.5852951774664,test,2014-01-24 14:19:26.705,45036.91232687409,76886.42046910728,29078.88357133567
59956,113439,2014-01-24T15:16:50.568,55,,,,16857.665644394747,45357.120329043435,2833.2350409564037,test,2014-01-24 15:16:50.568,50092.17963633016,72839.37731625253,34485.93766235471
59957,113440,2014-01-24T16:14:14.431,55,,,,21489.32527030144,39341.70614432061,8097.992682949674,test,2014-01-24 16:14:14.431,54660.62781877957,66938.60839695139,39624.12856924899
59958,113441,2014-01-24T17:11:38.293,55,,,,25035.580654489608,31364.607145802685,12947.451893531705,test,2014-01-24 17:11:38.293,58344.94756041887,59140.67874370178,44317.18841850797
59959,113442,2014-01-24T18:09:02.156,55,,,,26989.072503252555,21425.949520022023,16964.821279358013,test,2014-01-24 18:09:02.156,60556.853554753114,49379.501760804174,48326.5177163374
59960,113443,2014-01-24T19:06:26.019,55,,,,26677.21407627424,9738.198763882983,19546.057951691266,test,2014-01-24 19:06:26.019,60525.48263109085,38989.87805783863,51065.163815419786
59961,113444,2014-01-24T20:03:49.881,55,,,,23294.786636563906,-2994.045721061545,19858.731294332632,test,2014-01-24 20:03:49.881,57323.44747904114,22628.881983301766,51553.36005134458
59962,113445,2014-01-24T21:01:13.744,55,,,,16207.127990567951,-15133.426422756993,16984.107032618296,test,2014-01-24 21:01:13.744,50414.19034965692,9306.035418909114,48583.416097198744
59963,113446,2014-01-24T21:58:37.607,55,,,,5767.976068923193,-23999.839943707528,10562.203037798261,test,2014-01-24 21:58:37.607,40273.50967441575,3306.270454892961,42257.657711013926
59964,113447,2014-01-24T22:56:01.470,55,,,,-6025.216285847137,-27233.274157280917,1660.8362258135453,test,2014-01-24 22:56:01.470,28949.39660676283,2180.973317811814,33529.506776416885
